doc_id,year,post2017,post2021,case_domain,contract_validity,contract_invalid,contract_invalid_strict,amount_master_cny,llm_top_case_amount_cny,regex_text_amount_max_cny,amount_master_source,amount_regex_fallback_flag,amount_llm_regex_conflict_flag,log_amount_master,high_amount,log_llm_case_amount,log_regex_text_max,amount_quartile,region_province,region_city,region_macro,region_source,region_big4,court_level_group,cause_group,activity_group
352cc48e-bd75-43a7-9b53-ae1c00e4a359,2021.0,1.0,1.0,刑事,,,,300000.0,300000.0,3502878.0,llm_top_case_amount,0,0,12.611541086966115,1.0,12.611541086966115,15.069095759761746,Q3,四川,攀枝花市,西部,cpca_court,0,基层法院,开设赌场罪,未分类
3531d438-ee8c-44c3-8b3c-a9ce009d6a27,2018.0,1.0,0.0,刑事,,,,9358638.0,9358638.0,9358638.0,llm_top_case_amount,0,0,16.051810431898392,1.0,16.051810431898392,16.051810431898392,Q4最高,福建,泉州市,东部,cpca_court,0,基层法院,开设赌场罪,未分类
3537584d-367c-4557-8cf4-ad04017ce502,2021.0,1.0,1.0,刑事,,,,799001.0,799001.0,799001.0,llm_top_case_amount,0,0,13.59111872787419,1.0,13.59111872787419,13.59111872787419,Q3,广东,江门市,东部,cpca_court,1,基层法院,诈骗罪,未分类
35380b49-5489-48b4-9e3c-ac81003ff1d9,2020.0,1.0,0.0,刑事,,,,17910000.0,17910000.0,17910000.0,llm_top_case_amount,0,0,16.70086982987162,1.0,16.70086982987162,16.70086982987162,Q4最高,广西,北海市,西部,cpca_court,0,基层法院,开设赌场罪,未分类
355461ff-29d3-42eb-afe6-aec40181d3b7,2022.0,1.0,1.0,民商事,,,,2800.0,2800.0,30000.0,llm_top_case_amount,0,0,7.937731775260109,0.0,7.937731775260109,10.308985993422082,Q1最低,山东,泰安市,东部,cpca_court,0,基层法院,其他,未分类
355823f0-b47f-4841-abac-afa400a32c66,2020.0,1.0,0.0,民商事,有效,0.0,0.0,12000.0,12000.0,30900.0,llm_top_case_amount,0,0,9.392745258631441,0.0,9.392745258631441,10.33854382482173,Q1最低,广东,深圳市,东部,cpca_court,1,基层法院,其他,未分类
3558ccb2-66d3-46ca-adb9-aae10184d06e,2019.0,1.0,0.0,刑事,,,,1265594.53,1265594.53,1265594.53,llm_top_case_amount,0,0,14.051053344067672,1.0,14.051053344067672,14.051053344067672,Q4最高,海南,省直辖县级行政区划,东部,cpca_court,0,基层法院,诈骗罪,技术服务
3564a6da-eae4-4c4b-bde9-ab87015c8949,2020.0,1.0,0.0,民商事,无效,1.0,1.0,380000.0,380000.0,774443.12,llm_top_case_amount,0,0,12.847929163278053,1.0,12.847929163278053,13.559900786462093,Q3,江苏,连云港市,东部,cpca_court,0,基层法院,民间借贷纠纷,委托理财/代投
3568f30b-8097-4bd4-b890-a8bc010377c1,2018.0,1.0,0.0,刑事,,,,3910.0,3910.0,3910.0,llm_top_case_amount,0,0,8.271548374755515,0.0,8.271548374755515,8.271548374755515,Q1最低,安徽,马鞍山市,中部,cpca_court,0,基层法院,盗窃罪,挖矿
356ffb37-7363-484d-a3c8-b1950181d378,2023.0,1.0,1.0,刑事,,,,1260000.0,1260000.0,4700000.0,llm_top_case_amount,0,0,14.04662307257814,1.0,14.04662307257814,15.363073279446223,Q4最高,云南,玉溪市,西部,cpca_court,0,基层法院,掩饰、隐瞒犯罪所得、犯罪所得收益罪,未分类
357182de-fae0-47a9-ba1e-aaf701884a23,2019.0,1.0,0.0,刑事,,,,523894.77,523894.77,245103358.89,llm_top_case_amount,0,0,13.169048031303781,1.0,13.169048031303781,19.31719055664592,Q3,湖南,娄底市,中部,cpca_court,0,基层法院,开设赌场罪,未分类
357c7b64-dac3-4d22-9e32-aadb0180af5e,2019.0,1.0,0.0,民商事,有效,0.0,0.0,50000.0,50000.0,180000.0,llm_top_case_amount,0,0,10.819798284210286,0.0,10.819798284210286,12.100717685412471,Q2,湖南,长沙市,中部,cpca_court,0,基层法院,合同纠纷,未分类
357df014-5634-43b3-a217-b292001110a5,2024.0,1.0,1.0,民商事,,,,10163.0,10163.0,10163.0,llm_top_case_amount,0,0,9.226607344440055,0.0,9.226607344440055,9.226607344440055,Q1最低,安徽,黄山市,中部,cpca_court,0,基层法院,不当得利纠纷,未分类
35886a9c-8786-48bb-a74b-a9c600af4cb7,2018.0,1.0,0.0,民商事,无效,1.0,1.0,3000000.0,3000000.0,3000000.0,llm_top_case_amount,0,0,14.914123179965662,1.0,14.914123179965662,14.914123179965662,Q4最高,福建,宁德市,东部,cpca_court,0,中级法院,委托合同纠纷,委托理财/代投
35886fb8-8c51-47e9-ba42-b1d200189345,2023.0,1.0,1.0,民商事,有效,0.0,0.0,30000.0,,30000.0,regex_text_amount_max,1,0,10.308985993422082,0.0,,10.308985993422082,Q1最低,陕西,西安市,西部,cpca_court,0,基层法院,其他,其他
358d8da5-2fbc-497c-9476-b2340186cda8,2023.0,1.0,1.0,民商事,有效,0.0,0.0,500000.0,500000.0,500000.0,llm_top_case_amount,0,0,13.122365377402328,1.0,13.122365377402328,13.122365377402328,Q3,河南,驻马店市,中部,cpca_court,0,基层法院,民间借贷纠纷,委托理财/代投
3590313c-81f1-4fb7-91a1-ac8f0087917c,2020.0,1.0,0.0,民商事,部分无效,1.0,1.0,71790.0,71790.0,245000.0,llm_top_case_amount,0,0,11.18151439899016,0.0,11.18151439899016,12.409017571151187,Q2,四川,南充市,西部,cpca_court,0,基层法院,委托理财合同纠纷,委托理财/代投
359996b8-1afa-4ea7-b52d-ad0a01808dd5,2021.0,1.0,1.0,刑事,无效,1.0,1.0,154751.48,154751.48,140900.0,llm_top_case_amount,0,1,11.949582216266572,0.0,11.949582216266572,11.855812795093666,Q2,湖南,常德市,中部,cpca_court,0,基层法院,诈骗罪,交易所炒币
359a1da9-a571-4b3d-9f8d-aac100234f34,2019.0,1.0,0.0,刑事,,,,2578.02,2578.02,3000.0,llm_top_case_amount,0,0,7.855164760795052,0.0,7.855164760795052,8.006700845440367,Q1最低,黑龙江,大庆市,东北,cpca_court,0,基层法院,盗窃罪,挖矿
35b1ba26-fe4a-4f12-9f19-b20900edad82,2024.0,1.0,1.0,刑事,,,,714000.0,714000.0,714000.0,llm_top_case_amount,0,0,13.478639641880966,1.0,13.478639641880966,13.478639641880966,Q3,河南,商丘市,中部,cpca_court,0,基层法院,开设赌场罪,未分类
35b3cc7f-c89f-4309-b364-b82aec282472,2024.0,1.0,1.0,民商事,有效,0.0,0.0,2000.0,2000.0,2000.0,llm_top_case_amount,0,0,7.601402334583733,0.0,7.601402334583733,7.601402334583733,Q1最低,北京,市辖区,东部,cpca_court,1,基层法院,合同纠纷,未分类
35b58a4b-8adf-470c-ab14-a85900cee7e4,2017.0,1.0,0.0,民商事,有效,0.0,0.0,172900.0,172900.0,172900.0,llm_top_case_amount,0,0,12.06047445534465,1.0,12.06047445534465,12.06047445534465,Q3,福建,厦门市,东部,cpca_court,0,基层法院,网络服务合同纠纷,其他
35c8563e-54a2-4cec-84ec-b1dc0182ffd6,2022.0,1.0,1.0,民商事,无效,1.0,1.0,137662.0,137662.0,137662.0,llm_top_case_amount,0,0,11.832563948537793,0.0,11.832563948537793,11.832563948537793,Q2,河南,驻马店市,中部,cpca_court,0,基层法院,民间委托理财合同纠纷,委托理财/代投
35c8f527-bf89-47c9-91be-abbf009ead11,2020.0,1.0,0.0,民商事,无效,1.0,1.0,40000.0,40000.0,40000.0,llm_top_case_amount,0,0,10.596659732783579,0.0,10.596659732783579,10.596659732783579,Q1最低,江苏,连云港市,东部,cpca_court,0,中级法院,民间借贷纠纷,交易所炒币
35cd1ede-2f6e-4739-b808-b21700b4104c,2024.0,1.0,1.0,民商事,有效,0.0,0.0,198000.0,198000.0,398000.0,llm_top_case_amount,0,0,12.19602736016897,1.0,12.19602736016897,12.894209796826232,Q3,吉林,长春市,东北,cpca_court,0,中级法院,民间借贷纠纷,虚拟货币借贷
35cf32a0-e23b-4010-b26c-a9c20000378c,2018.0,1.0,0.0,刑事,无效,1.0,1.0,2470000.0,2470000.0,300000.0,llm_top_case_amount,0,1,14.719729113462378,1.0,14.719729113462378,12.611541086966115,Q4最高,浙江,金华市,东部,cpca_court,1,基层法院,开设赌场罪,其他
35d39106-9487-4119-8750-abc600adfdef,2020.0,1.0,0.0,刑事,,,,15000000.0,15000000.0,15000000.0,llm_top_case_amount,0,0,16.52356082573315,1.0,16.52356082573315,16.52356082573315,Q4最高,福建,泉州市,东部,cpca_court,0,基层法院,开设赌场罪,未分类
35d5872d-3b14-4fed-811a-b19a00e7183f,2024.0,1.0,1.0,刑事,,,,100000.0,100000.0,100000.0,llm_top_case_amount,0,0,11.51293546492023,0.0,11.51293546492023,11.51293546492023,Q2,上海,市辖区,东部,cpca_court,1,基层法院,掩饰、隐瞒犯罪所得、犯罪所得收益罪,未分类
35d9cf94-ead8-440f-832c-b1ba0035f908,2024.0,1.0,1.0,刑事,,,,3437085.0,3437085.0,3437085.0,llm_top_case_amount,0,0,15.050134577340286,1.0,15.050134577340286,15.050134577340286,Q4最高,内蒙古,通辽市,西部,cpca_court,0,基层法院,诈骗罪,虚拟货币投资
35db8556-22e5-4299-9ec8-b123018306f4,2023.0,1.0,1.0,刑事,,,,10000.0,10000.0,30000.0,llm_top_case_amount,0,0,9.210440366976517,0.0,9.210440366976517,10.308985993422082,Q1最低,河北,邯郸市,东部,cpca_court,0,基层法院,其他,未分类
35dbd7de-9784-4fb0-a45d-b1d2013fadec,2023.0,1.0,1.0,刑事,,,,10263.04,10263.04,10263.04,llm_top_case_amount,0,0,9.236401803404013,0.0,9.236401803404013,9.236401803404013,Q1最低,四川,凉山彝族自治州,西部,cpca_court,0,基层法院,开设赌场罪,其他
35e5b8ec-435e-4824-a769-ac9c000aa584,2020.0,1.0,0.0,民商事,有效,0.0,0.0,35000.0,35000.0,135000.0,llm_top_case_amount,0,0,10.463131911491967,0.0,10.463131911491967,11.813037464800539,Q1最低,北京,,东部,cpca_court,1,中级法院,民间借贷纠纷,委托理财/代投
35ea5289-ff09-4352-911b-aea00171844d,2022.0,1.0,1.0,刑事,,,,99101.0,99101.0,99101.0,llm_top_case_amount,0,0,11.503904901749145,0.0,11.503904901749145,11.503904901749145,Q2,河南,商丘市,中部,cpca_court,0,基层法院,帮助信息网络犯罪活动罪,未分类
35f1bf08-393a-4207-b210-b1470020fc01,2022.0,1.0,1.0,民商事,有效,0.0,0.0,11829676.78,11829676.78,180000000.0,llm_top_case_amount,0,0,16.28612199805192,1.0,16.28612199805192,19.00846741441004,Q4最高,福建,福州市,东部,cpca_court,0,中级法院,合同纠纷,未分类
35f8489c-3cb4-4355-9f1e-afdd017c82e5,2022.0,1.0,1.0,民商事,有效,0.0,0.0,1520000.0,1520000.0,1520000.0,llm_top_case_amount,0,0,14.23422155071698,1.0,14.23422155071698,14.23422155071698,Q4最高,云南,昆明市,西部,cpca_court,0,中级法院,民间借贷纠纷,委托理财/代投
35f8e214-c89c-4ea4-a0b3-b2350015ff94,2023.0,1.0,1.0,刑事,,,,10000000.0,10000000.0,10000000.0,llm_top_case_amount,0,0,16.118095750958314,1.0,16.118095750958314,16.118095750958314,Q4最高,安徽,阜阳市,中部,cpca_court,0,中级法院,掩饰、隐瞒犯罪所得、犯罪所得收益罪,未分类
35fde68c-0e45-4a6b-b135-f83bea0582d6,2016.0,0.0,0.0,民商事,未成立,1.0,1.0,10000.0,10000.0,50000.0,llm_top_case_amount,0,0,9.210440366976517,0.0,9.210440366976517,10.819798284210286,Q1最低,吉林,通化市,东北,cpca_court,0,基层法院,其他,虚拟货币交易
3602579c-9195-4fef-8da2-b24400aa22a5,2024.0,1.0,1.0,民商事,有效,0.0,0.0,100000.0,100000.0,100000.0,llm_top_case_amount,0,0,11.51293546492023,0.0,11.51293546492023,11.51293546492023,Q2,江西,赣州市,中部,cpca_court,0,中级法院,民间借贷纠纷,委托理财/代投
3602a828-7b9a-416e-a1fe-b1b200453b89,2024.0,1.0,1.0,民商事,有效,0.0,0.0,54000.0,54000.0,54000.0,llm_top_case_amount,0,0,10.896757843893464,0.0,10.896757843893464,10.896757843893464,Q2,广西,南宁市,西部,cpca_court,0,中级法院,民间借贷纠纷,发币/ICO
360b207c-0565-419c-952c-aa3800bd945f,2019.0,1.0,0.0,民商事,有效,0.0,0.0,490000.0,490000.0,500000.0,llm_top_case_amount,0,1,13.102162710901053,1.0,13.102162710901053,13.122365377402328,Q3,四川,绵阳市,西部,cpca_court,0,基层法院,民间借贷纠纷,未分类
36101d49-8045-4353-990e-b1e900a79d94,2024.0,1.0,1.0,民商事,无效,1.0,1.0,301555.2,301555.2,364555.2,llm_top_case_amount,0,0,12.616711679105508,1.0,12.616711679105508,12.80643600235919,Q3,江苏,苏州市,东部,cpca_court,0,基层法院,民间委托理财合同纠纷,委托理财/代投
3611d1df-ebc5-4dee-bb2a-aaa400b10524,2019.0,1.0,0.0,民商事,无效,1.0,1.0,20000.0,20000.0,20000.0,llm_top_case_amount,0,0,9.90353755128617,0.0,9.90353755128617,9.90353755128617,Q1最低,山东,济南市,东部,cpca_court,0,基层法院,合同纠纷,发币/ICO
3615175d-2976-46de-a31d-aafb00b1658e,2019.0,1.0,0.0,民商事,无效,1.0,1.0,310000.0,310000.0,310000.0,llm_top_case_amount,0,0,12.644330802262578,1.0,12.644330802262578,12.644330802262578,Q3,新疆,乌鲁木齐市,西部,cpca_court,0,基层法院,买卖合同纠纷,虚拟货币借贷
36169c05-05a1-4a21-9792-ae0400fd04d1,2021.0,1.0,1.0,民商事,有效,0.0,0.0,20000000.0,,20000000.0,regex_text_amount_max,1,0,16.811242881518265,1.0,,16.811242881518265,Q4最高,广东,深圳市,东部,cpca_court,1,基层法院,其他,未分类
361d60a4-84f4-4c7d-a78b-afeb00bcf3ef,2023.0,1.0,1.0,民商事,有效,0.0,0.0,100000.0,100000.0,225000.0,llm_top_case_amount,0,0,11.51293546492023,0.0,11.51293546492023,12.323860125621126,Q2,广东,广州市,东部,cpca_court,1,基层法院,民间借贷纠纷,委托理财/代投
361f2045-2732-446f-9d11-b19500c63785,2024.0,1.0,1.0,刑事,,,,500000.0,500000.0,500000.0,llm_top_case_amount,0,0,13.122365377402328,1.0,13.122365377402328,13.122365377402328,Q3,重庆,县,西部,cpca_court,0,基层法院,帮助信息网络犯罪活动罪,技术服务
3623664f-3945-4737-972b-b2520177af9e,2024.0,1.0,1.0,民商事,无效,1.0,1.0,20000.0,20000.0,218000.0,llm_top_case_amount,0,0,9.90353755128617,0.0,9.90353755128617,12.292254928916668,Q1最低,河南,郑州市,中部,cpca_court,0,中级法院,买卖合同纠纷,挖矿
36259f05-016e-4920-977b-afe900ac7ae1,2023.0,1.0,1.0,民商事,无效,1.0,1.0,87824.0,87824.0,252000.0,llm_top_case_amount,0,0,11.383101477134028,0.0,11.383101477134028,12.437188334739655,Q2,陕西,西安市,西部,cpca_court,0,基层法院,合同纠纷,发币/ICO
36277309-75d8-4941-b082-ac8400c394c7,2020.0,1.0,0.0,民商事,未成立,1.0,1.0,156230.0,156230.0,165430.0,llm_top_case_amount,0,0,11.959090960204769,1.0,11.959090960204769,12.0163094684356,Q3,湖北,武汉市,中部,cpca_court,0,基层法院,合同纠纷,委托理财/代投
36282ba4-0cdc-40b0-9296-a92e00c07c9c,2018.0,1.0,0.0,民商事,,,,2500.0,2500.0,500000.0,llm_top_case_amount,0,0,7.824445930877619,0.0,7.824445930877619,13.122365377402328,Q1最低,上海,市辖区,东部,cpca_court,1,基层法院,侵害作品信息网络传播权纠纷,未分类
362832cc-d2fe-409e-bfcc-ac8e00a10980,2020.0,1.0,0.0,刑事,,,,90943.0,90943.0,32000.0,llm_top_case_amount,0,1,11.417999211456772,0.0,11.417999211456772,10.373522431293592,Q2,山东,济南市,东部,cpca_court,0,基层法院,诈骗罪,场外交易(OTC)
362ef1ea-b4ad-4cbd-b7da-b14200b7d4df,2023.0,1.0,1.0,刑事,,,,30000.0,,30000.0,regex_text_amount_max,1,0,10.308985993422082,0.0,,10.308985993422082,Q1最低,上海,市辖区,东部,cpca_court,1,基层法院,走私、贩卖、运输、制造毒品罪,未分类
36364e28-8cb3-42a5-a564-afeb00a8d09b,2022.0,1.0,1.0,民商事,,,,3000.0,3000.0,50000.0,llm_top_case_amount,0,0,8.006700845440367,0.0,8.006700845440367,10.819798284210286,Q1最低,广东,,东部,cpca_court,1,基层法院,其他,未分类
36375ef7-6161-4153-ad8c-aca30013e49d,2020.0,1.0,0.0,民商事,有效,0.0,0.0,250000.0,250000.0,1000000.0,llm_top_case_amount,0,0,12.429220196836383,1.0,12.429220196836383,13.815511557963774,Q3,广东,广州市,东部,cpca_court,1,中级法院,其他,挖矿
363a9b0d-fa53-4a69-8a3f-ac00002752b6,2019.0,1.0,0.0,民商事,有效,0.0,0.0,30000.0,30000.0,130000.0,llm_top_case_amount,0,0,10.308985993422082,0.0,10.308985993422082,11.775297421715827,Q1最低,河北,唐山市,东部,cpca_court,0,基层法院,民间借贷纠纷,未分类
363ebad1-c854-4bc3-af76-b13400f36a1f,2024.0,1.0,1.0,刑事,,,,2164633.23,2164633.23,1905907.0,llm_top_case_amount,0,1,14.587761958263378,1.0,14.587761958263378,14.460469093405923,Q4最高,河南,濮阳市,中部,cpca_court,0,基层法院,掩饰、隐瞒犯罪所得、犯罪所得收益罪,未分类
3642709e-60e4-469e-9adf-a84700b57ea9,2017.0,1.0,0.0,刑事,,,,15200.0,15200.0,25000.0,llm_top_case_amount,0,0,9.62911649414402,0.0,9.62911649414402,10.12667110305036,Q1最低,浙江,丽水市,东部,cpca_court,1,基层法院,赌博罪,未分类
36444301-dc4b-474b-bdc7-a84a009afe9a,2017.0,1.0,0.0,刑事,,,,52885.42,52885.42,52885.42,llm_top_case_amount,0,0,10.875901874115492,0.0,10.875901874115492,10.875901874115492,Q2,广东,韶关市,东部,cpca_court,1,中级法院,诈骗罪,未分类
364bfa44-620a-4266-a83a-a3db1b9f793a,2016.0,0.0,0.0,民商事,,,,10000.0,10000.0,1263880324.0,llm_top_case_amount,0,0,9.210440366976517,0.0,9.210440366976517,20.957452448600073,Q1最低,江苏,泰州市,东部,cpca_court,0,中级法院,其他,未分类
364ceb21-df6d-4f0e-8f12-b1fb00327a7a,2024.0,1.0,1.0,民商事,部分无效,1.0,1.0,8000.0,8000.0,20000.0,llm_top_case_amount,0,0,8.987321812850125,0.0,8.987321812850125,9.90353755128617,Q1最低,湖南,常德市,中部,cpca_court,0,基层法院,合同纠纷,虚拟货币借贷
36555c72-5502-4574-802d-ae85012ceafd,2021.0,1.0,1.0,民商事,无效,1.0,1.0,100000.0,100000.0,5405163.5,llm_top_case_amount,0,0,11.51293546492023,0.0,11.51293546492023,15.502865443374926,Q2,重庆,县,西部,cpca_court,0,基层法院,买卖合同纠纷,其他
365e6335-e77d-4069-9eb6-b102014fd2f1,2023.0,1.0,1.0,民商事,有效,0.0,0.0,295000.0,295000.0,1000000.0,llm_top_case_amount,0,0,12.59473402514672,1.0,12.59473402514672,13.815511557963774,Q3,山西,晋中市,中部,cpca_court,0,基层法院,民间借贷纠纷,未分类
3669e2da-3f9d-440d-a093-b235018306af,2024.0,1.0,1.0,刑事,,,,15338.1,15338.1,15338.1,llm_top_case_amount,0,0,9.638160403056672,0.0,9.638160403056672,9.638160403056672,Q1最低,河南,南阳市,中部,cpca_court,0,基层法院,其他,其他
366ce76b-cc05-4166-aeb9-ac9900fc5eff,2020.0,1.0,0.0,刑事,无效,1.0,1.0,140000000.0,140000000.0,400000000.0,llm_top_case_amount,0,0,18.757152987716434,1.0,18.757152987716434,19.806975107572256,Q4最高,广东,,东部,cpca_court,1,高级法院,组织、领导传销活动罪,其他
366e53dc-3f00-465a-8dd8-b06f016c7bdd,2022.0,1.0,1.0,民商事,无效,1.0,1.0,800000.0,800000.0,800000.0,llm_top_case_amount,0,0,13.592368256649284,1.0,13.592368256649284,13.592368256649284,Q3,四川,成都市,西部,cpca_court,0,中级法院,其他,委托理财/代投
3672930a-6a01-44f8-a39f-ac6a0097df10,2020.0,1.0,0.0,刑事,,,,495817.0,495817.0,495817.0,llm_top_case_amount,0,0,13.113964202885896,1.0,13.113964202885896,13.113964202885896,Q3,福建,泉州市,东部,cpca_court,0,基层法院,开设赌场罪,未分类
367c9bcc-8fad-4284-bb48-ae16017ed064,2021.0,1.0,1.0,民商事,未成立,1.0,1.0,781900.0,781900.0,816700.0,llm_top_case_amount,0,0,13.569483413047713,1.0,13.569483413047713,13.613028333785437,Q3,山东,青岛市,东部,cpca_court,0,中级法院,民间借贷纠纷,委托理财/代投
367d9328-014e-4b6c-90cc-acf50028638d,2021.0,1.0,1.0,民商事,有效,0.0,0.0,2000000.0,2000000.0,2000000.0,llm_top_case_amount,0,0,14.508658238524095,1.0,14.508658238524095,14.508658238524095,Q4最高,四川,成都市,西部,cpca_court,0,基层法院,民间借贷纠纷,未分类
367f7dd4-0706-40aa-a457-e0a5b2fd84bc,2016.0,0.0,0.0,民商事,有效,0.0,0.0,200000.0,200000.0,200000.0,llm_top_case_amount,0,0,12.206077645517674,1.0,12.206077645517674,12.206077645517674,Q3,四川,广安市,西部,cpca_court,0,中级法院,民间借贷纠纷,其他
3681a92d-126d-4bd0-a6dd-b1b800afff2f,2023.0,1.0,1.0,民商事,有效,0.0,0.0,800000.0,800000.0,800000.0,llm_top_case_amount,0,0,13.592368256649284,1.0,13.592368256649284,13.592368256649284,Q3,江西,抚州市,中部,cpca_court,0,基层法院,民间借贷纠纷,虚拟货币借贷
36853b65-4ede-4b8a-ae04-b1ce00632388,2024.0,1.0,1.0,民商事,无效,1.0,1.0,152992.0,152992.0,1600000.0,llm_top_case_amount,0,0,11.938147447693948,0.0,11.938147447693948,14.285514812209815,Q2,新疆,哈密市,西部,cpca_court,0,中级法院,委托合同纠纷,委托理财/代投
3692a6a7-d8d7-45d8-8232-b22d018201e1,2024.0,1.0,1.0,民商事,,,,80000.0,80000.0,80000.0,llm_top_case_amount,0,0,11.289794413577894,0.0,11.289794413577894,11.289794413577894,Q2,山东,日照市,东部,cpca_court,0,基层法院,不当得利纠纷,虚拟货币借贷
36a350db-6e75-4100-aca2-ae9a01718845,2022.0,1.0,1.0,刑事,,,,70000.0,70000.0,134410000.0,llm_top_case_amount,0,0,11.156264806643742,0.0,11.156264806643742,18.716405395487254,Q2,河南,商丘市,中部,cpca_court,0,基层法院,帮助信息网络犯罪活动罪,未分类
36ad630a-1eeb-4679-9bd3-b1eb017d8605,2024.0,1.0,1.0,民商事,有效,0.0,0.0,50000.0,50000.0,50000.0,llm_top_case_amount,0,0,10.819798284210286,0.0,10.819798284210286,10.819798284210286,Q2,云南,曲靖市,西部,cpca_court,0,基层法院,其他,未分类
36b4a818-57dd-499d-8116-acd700c03ff9,2021.0,1.0,1.0,民商事,部分有效,1.0,,203000.0,203000.0,517500.0,llm_top_case_amount,0,0,12.220966184120165,1.0,12.220966184120165,13.156766736486944,Q3,浙江,宁波市,东部,cpca_court,1,基层法院,委托合同纠纷,委托理财/代投
36beae40-65ea-4c9d-82eb-b21b00348607,2023.0,1.0,1.0,民商事,无效,1.0,1.0,50000.0,50000.0,50000.0,llm_top_case_amount,0,0,10.819798284210286,0.0,10.819798284210286,10.819798284210286,Q2,湖南,,中部,case_number_prefix,0,基层法院,不当得利纠纷,委托理财/代投
36bf35b5-fb09-430b-9901-705cdc1d5d67,2014.0,0.0,0.0,刑事,,,,13000000.0,13000000.0,103000.0,llm_top_case_amount,0,1,16.380459992348886,1.0,16.380459992348886,11.542493975902508,Q4最高,浙江,温州市,东部,cpca_court,1,基层法院,开设赌场罪,虚拟货币交易
36c2e37a-579b-4802-9f01-b16c01807d13,2024.0,1.0,1.0,民商事,无效,1.0,1.0,3000.0,3000.0,3000.0,llm_top_case_amount,0,0,8.006700845440367,0.0,8.006700845440367,8.006700845440367,Q1最低,山东,淄博市,东部,cpca_court,0,基层法院,买卖合同纠纷,买卖合同
36c91062-0ab8-4bbe-9366-acfe00d8ce33,2020.0,1.0,0.0,刑事,,,,485310.0,485310.0,2394200.0,llm_top_case_amount,0,0,13.09254520152835,1.0,13.09254520152835,14.68856012147537,Q3,河南,信阳市,中部,cpca_court,0,中级法院,诈骗罪,未分类
36e4db6b-7580-4ff9-9939-b2380037aa56,2024.0,1.0,1.0,刑事,,,,221254.18,221254.18,221254.18,llm_top_case_amount,0,0,12.307071975025488,1.0,12.307071975025488,12.307071975025488,Q3,内蒙古,通辽市,西部,cpca_court,0,基层法院,其他,未分类
36e8c47e-7d4a-470f-8ace-abb800efa203,2020.0,1.0,0.0,民商事,有效,0.0,0.0,225000.0,225000.0,225000.0,llm_top_case_amount,0,0,12.323860125621126,1.0,12.323860125621126,12.323860125621126,Q3,浙江,宁波市,东部,cpca_court,1,中级法院,民间借贷纠纷,虚拟货币借贷
36eafd69-0bcf-45b3-9d51-b1c700bde5ed,2022.0,1.0,1.0,民商事,未成立,1.0,1.0,150000.0,150000.0,150000.0,llm_top_case_amount,0,0,11.918397239722838,0.0,11.918397239722838,11.918397239722838,Q2,重庆,市辖区,西部,cpca_court,0,基层法院,民间借贷纠纷,未分类
36eefe75-53d5-4750-8a25-b1f401621f25,2024.0,1.0,1.0,刑事,,,,78888.0,78888.0,220364.0,llm_top_case_amount,0,0,11.27579708013099,0.0,11.27579708013099,12.303040541472637,Q2,四川,广元市,西部,cpca_court,0,基层法院,掩饰、隐瞒犯罪所得、犯罪所得收益罪,技术服务
36f71bdd-f566-4dfb-b588-a94d00371436,2018.0,1.0,0.0,刑事,,,,34462.0,34462.0,50000.0,llm_top_case_amount,0,1,10.447641563750562,0.0,10.447641563750562,10.819798284210286,Q1最低,江西,九江市,中部,cpca_court,0,基层法院,赌博罪,未分类
37063f17-efaf-4210-a5f2-b1a7017d5071,2023.0,1.0,1.0,民商事,无效,1.0,1.0,450800.0,,450800.0,regex_text_amount_max,1,0,13.018781279423914,1.0,,13.018781279423914,Q3,云南,昆明市,西部,cpca_court,0,基层法院,合同纠纷,委托理财/代投
37064841-2f63-4601-9c65-b1b1016b12d7,2024.0,1.0,1.0,民商事,无效,1.0,1.0,48685.0,48685.0,48685.0,llm_top_case_amount,0,0,10.793146793409365,0.0,10.793146793409365,10.793146793409365,Q2,浙江,杭州市,东部,cpca_court,1,基层法院,合同纠纷,发币/ICO
37080960-4c9b-4c03-afe5-b15f00222de9,2024.0,1.0,1.0,刑事,,,,38552.0,38552.0,288132.0,llm_top_case_amount,0,0,10.55978919697525,0.0,10.55978919697525,12.57117745807427,Q1最低,湖南,衡阳市,中部,cpca_court,0,中级法院,掩饰、隐瞒犯罪所得、犯罪所得收益罪,技术服务
37139dfc-ebb1-45bc-911d-aaa400b10c2e,2019.0,1.0,0.0,民商事,无效,1.0,1.0,10000.0,10000.0,10000.0,llm_top_case_amount,0,0,9.210440366976517,0.0,9.210440366976517,9.210440366976517,Q1最低,山东,济南市,东部,cpca_court,0,基层法院,合同纠纷,发币/ICO
371595ce-22b3-45e8-b603-b1080108ff85,2023.0,1.0,1.0,刑事,,,,117128.0,117128.0,117128.0,llm_top_case_amount,0,0,11.671031170505065,0.0,11.671031170505065,11.671031170505065,Q2,甘肃,天水市,西部,cpca_court,0,基层法院,诈骗罪,其他
371c0a27-7be1-460b-a201-afc50024f4d8,2021.0,1.0,1.0,民商事,未成立,1.0,1.0,1200000.0,1200000.0,1200000.0,llm_top_case_amount,0,0,13.997832948091215,1.0,13.997832948091215,13.997832948091215,Q4最高,广东,东莞市,东部,cpca_court,1,基层法院,合同纠纷,委托理财/代投
