doc_id,raw_court_for_region,raw_case_number_for_region,region_province,region_city,region_district,region_adcode,region_macro,region_source
3cfa289f-ef44-4b7f-8fee-b23f00183cd4,通山县人民法院,（2024）鄂1224刑初291号,湖北,咸宁市,通山县,421224,中部,cpca_court
3cfbbbc0-2c56-4c3e-849f-ad2001163bd0,上海市第二中级人民法院,(2021)沪02民终2833号,上海,,,310000,东部,cpca_court
3d000fb4-f94c-4ce2-8bcd-b14401185931,桐庐县人民法院,（2023）浙0122刑初463号,浙江,杭州市,桐庐县,330122,东部,cpca_court
3d08c166-be2a-4227-8f7e-acfd009f18ec,山东省德州市中级人民法院,(2021)鲁14民终930号,山东,德州市,,371400,东部,cpca_court
3d09b06e-a996-49b8-a97e-ae840066c144,成都铁路运输第一法院,（2022）川7101民初738号,四川,成都市,,510100,西部,cpca_court
3d0c7c60-c24e-4ba0-9ef6-aa71009c43d7,银川市兴庆区人民法院,(2019)宁0104刑初466号,宁夏,银川市,兴庆区,640104,西部,cpca_court
3d21a42b-1fc8-4f7f-981d-b17d014a076b,张掖市甘州区人民法院,(2024)甘0702刑初110号,甘肃,张掖市,甘州区,620702,西部,cpca_court
3d274bfb-b8df-4f08-ba77-abac000d551c,通州区人民法院,(2020)京0112刑初125号,北京,市辖区,通州区,110112,东部,cpca_court
3d28e5ed-c7e0-48db-b70f-aa5501635d71,滨海新区人民法院,（2019）津0116刑初60097号,天津,市辖区,滨海新区,120116,东部,cpca_court
3d2c6853-0920-4120-ae0c-ae0e0145ab7b,桂东县人民法院,(2021)湘1027刑初36号,湖南,郴州市,桂东县,431027,中部,cpca_court
3d2cd939-71f9-4a88-9129-ae53017c8b37,昆明市五华区人民法院,（2021）云0102民初16573号,云南,昆明市,五华区,530102,西部,cpca_court
3d2d099f-ee78-4e16-9f4e-b0ee00b6438a,江苏省苏州市中级人民法院,(2022)苏05刑初64号,江苏,苏州市,,320500,东部,cpca_court
3d30255e-143c-4048-a166-a9d6009b92ea,深圳市南山区人民法院,(2015)深南法知民初字第470号,广东,深圳市,南山区,440305,东部,cpca_court
3d3289be-6314-4808-938b-b1b6012e773e,涟水县人民法院,（2024）苏0826民初1131号,江苏,淮安市,涟水县,320826,东部,cpca_court
3d36e040-2bfa-4485-b7bf-4fa45c7553bc,北京市顺义区人民法院,(2024)京0113刑初380号,北京,市辖区,顺义区,110113,东部,cpca_court
3d39428d-4fa9-4aac-adb6-aeee009c7557,深圳市南山区人民法院,(2021)粤0305刑初848号,广东,深圳市,南山区,440305,东部,cpca_court
3d3bbb2f-7ca9-43f9-ba76-aca600d2b911,沈丘县人民法院,(2020)豫1624刑初291号,河南,周口市,沈丘县,411624,中部,cpca_court
3d42fcb7-025c-4c21-8a8b-b1e8003eee42,乐山市金口河区人民法院,（2023）川1113民初488号,四川,乐山市,金口河区,511113,西部,cpca_court
3d433ac7-afbb-4945-98f7-aa460106757c,辽宁省铁岭市中级人民法院,(2019)辽12民终621号,辽宁,铁岭市,,211200,东北,cpca_court
3d470829-310c-4362-91af-ada300479b49,库车市人民法院,(2021)新2923民初1915号,新疆,,,,西部,case_number_prefix
3d48671e-b429-40f8-9ab5-b1c7017ee1d0,石家庄高新技术产业开发区人民法院,(2022)冀0191民初5111号,河北,石家庄市,,130100,东部,cpca_court
3d4e6c0c-6261-47dd-a606-af9b00c01a09,浦东新区人民法院,（2022）沪0115民初16440号,上海,市辖区,浦东新区,310115,东部,cpca_court
3d502881-a682-4dcd-b65b-b13500336c3d,合浦县人民法院,(2023)桂0521民初1545号,广西,北海市,合浦县,450521,西部,cpca_court
3d542f18-b09f-4c41-aec1-b106016a854f,榕江县人民法院,（2023）黔2632刑初123号,贵州,黔东南苗族侗族自治州,榕江县,522632,西部,cpca_court
3d5abd62-c7d4-46a2-bb9e-b1b90062fc4b,公主岭市人民法院,（2024）吉0184民初514号,吉林,四平市,公主岭市,220381,东北,cpca_court
3d5edae4-5714-448c-9844-b10d017dfe23,云南省文山壮族苗族自治州中级人民法院,(2023)云26刑终13号,云南,文山壮族苗族自治州,,532600,西部,cpca_court
3d5f1d87-add7-4665-a4f4-6a5c6611cd00,合肥市包河区人民法院,(2015)包刑初字第00094号,安徽,合肥市,包河区,340111,中部,cpca_court
3d669b2a-ca95-4131-97fb-abea0013945d,宜宾市翠屏区人民法院,(2020)川1502民初33号,四川,宜宾市,翠屏区,511502,西部,cpca_court
3d686dc2-60a8-4670-9095-adbe0174a9c5,四川省成都市中级人民法院,（2021）川01民终12667号,四川,成都市,,510100,西部,cpca_court
3d697a31-eb0f-4736-bea9-b19700251267,深圳市龙华区人民法院,（2024）粤0309刑初184号,广东,深圳市,,440300,东部,cpca_court
3d6d7ec9-c5c1-4739-ad5e-aefa00b56853,连州市人民法院,（2022）粤1882民初1034号,广东,清远市,连州市,441882,东部,cpca_court
3d70ad13-12dc-4996-8177-ab6f01088820,福州市台江区人民法院,(2019)闽0103刑初427号,福建,福州市,台江区,350103,东部,cpca_court
3d71602e-9e2e-4992-be05-adf9014289ff,永济市人民法院,（2021）晋0881刑初288号,山西,运城市,永济市,140881,中部,cpca_court
3d74d133-d258-4d9a-83f2-ab0a00281807,辽宁省大连市中级人民法院,(2019)辽02民终7493号,辽宁,大连市,,210200,东北,cpca_court
3d78cd8e-dfa9-46b0-9098-af7a01825e8a,山东省潍坊市中级人民法院,（2022）鲁07民终9161号,山东,潍坊市,,370700,东部,cpca_court
3d7a1cfa-3efb-47f6-a4cf-b25201722ffc,新密市人民法院,（2024）豫0183刑初240号,河南,郑州市,新密市,410183,中部,cpca_court
3d81f5a7-ae6a-4d5e-8bc1-b18d0118ceba,宁波市海曙区人民法院,（2024）浙0203刑初407号,浙江,宁波市,海曙区,330203,东部,cpca_court
3d847f9f-9bc0-4cd2-a0f7-ac840017557e,承德县人民法院,(2020)冀0821刑初204号,河北,承德市,承德县,130821,东部,cpca_court
3d95fe92-881b-46a9-bb05-ae150008c816,天津市第二中级人民法院,(2021)津02民终6867号,天津,,,120000,东部,cpca_court
3d96b6fe-eff6-4750-81e1-b12500d6ee2b,清水县人民法院,(2023)甘0521刑初81号,甘肃,天水市,清水县,620521,西部,cpca_court
3d98dcd2-0b86-42ef-af79-ac7200adf20d,沂源县人民法院,(2020)鲁0323刑初139号,山东,淄博市,沂源县,370323,东部,cpca_court
3d9a84de-e676-4858-a87c-ac4500c149f8,上海市浦东新区人民法院,(2020)沪0115刑初2953号,上海,市辖区,浦东新区,310115,东部,cpca_court
3d9eb973-99e8-4095-8613-ae07001cd737,大庆市龙凤区人民法院,（2021）黑0603刑初133号,黑龙江,大庆市,龙凤区,230603,东北,cpca_court
3da4485b-2227-4578-a547-7b6a4a3f7a4d,江阴市人民法院,(2015)澄刑初字第01032号,江苏,无锡市,江阴市,320281,东部,cpca_court
3da4a323-2621-4e9a-8ade-ac32013575b7,郑州市管城回族区人民法院,(2020)豫0104民初164号,河南,郑州市,管城回族区,410104,中部,cpca_court
3da4f16d-9fc2-49ad-bc4d-b1f8001560fc,湖北省荆门市中级人民法院,(2024)鄂08民终641号,湖北,荆门市,,420800,中部,cpca_court
3da78a5d-36d9-42ef-a2a1-acf000b5ad63,义马市人民法院,(2021)豫1281刑初3号,河南,三门峡市,义马市,411281,中部,cpca_court
3dac6ae4-42e5-4e55-af4b-81adeeeafe0f,北京互联网法院,(2021)京0491民初4906号,北京,,,110000,东部,cpca_court
3db74ccb-637f-45d3-ba67-b0260091dc92,武汉市武昌区人民法院,(2021)鄂0106民初14507号,湖北,武汉市,武昌区,420106,中部,cpca_court
3dbbf308-4ba9-4d00-8fef-acfc00b5d18e,启东市人民法院,(2020)苏0681刑初525号,江苏,南通市,启东市,320681,东部,cpca_court
3dbd159b-48e2-4fda-819f-ad2c00766ae8,鞍山市铁东区人民法院,(2020)辽0302刑初311号,辽宁,鞍山市,铁东区,210302,东北,cpca_court
3dc29c8a-532f-436d-93f4-b10d00bb066b,沁阳市人民法院,(2023)豫0882刑初302号,河南,焦作市,沁阳市,410882,中部,cpca_court
3dc2f006-cd50-49de-9699-ad35018212f9,长沙市雨花区人民法院,(2021)湘0111刑初446号,湖南,长沙市,雨花区,430111,中部,cpca_court
3dc42cde-e47c-46ec-a7d3-ad270181d862,宁乡市人民法院,（2021）湘0182刑初311号,湖南,,,,中部,case_number_prefix
3dc664a2-5a33-4225-9d23-afd60016f813,沈阳市浑南区人民法院,(2022)辽0112民初14700号,辽宁,沈阳市,浑南区,210112,东北,cpca_court
3dc7bf9d-c490-4e97-a756-adf900937b3d,汉川市人民法院,（2021）鄂0984民初2139号,湖北,孝感市,汉川市,420984,中部,cpca_court
3dcccfb3-bf2e-4068-8a75-aaa400b109ac,济南市槐荫区人民法院,(2019)鲁0104民初859号,山东,济南市,槐荫区,370104,东部,cpca_court
3dd5fdc3-5b32-42bd-9bc9-acf000b631b0,新乡市红旗区人民法院,(2021)豫0702刑初60号,河南,新乡市,红旗区,410702,中部,cpca_court
3dd61176-34d2-49a5-b33a-b02c00d6dfd6,江北区人民法院,(2022)渝0105民初25868号,浙江,宁波市,江北区,330205,东部,cpca_court
3dff8552-3283-4769-9520-aefa01547d97,苏州市吴江区人民法院,（2022）苏0509民初3262号,江苏,苏州市,吴江区,320509,东部,cpca_court
3e01e340-d9fa-42f1-a19b-aec4001d1c19,攸县人民法院,(2022)湘0223刑初76号,湖南,株洲市,攸县,430223,中部,cpca_court
3e02e231-200f-4692-a4c4-abb50183283d,中方县人民法院,(2019)湘1221刑初139号,湖南,怀化市,中方县,431221,中部,cpca_court
3e03d0e5-0524-4105-b267-abad00f21e2c,石家庄市裕华区人民法院,(2018)冀0108刑初589号,河北,石家庄市,裕华区,130108,东部,cpca_court
3e122554-7bc3-4119-a5b7-ad1100a871f6,浙江省杭州市中级人民法院,(2020)浙01民终11074号,浙江,杭州市,,330100,东部,cpca_court
3e1407ea-34e9-4513-bf7c-b290010e2152,,（2024）兵0301刑初84号,,,,,未映射,unmapped
3e155956-89d1-40b3-a211-b25100027f29,柞水县人民法院,（2024）陕1026刑初83号,陕西,商洛市,柞水县,611026,西部,cpca_court
3e17808d-06b7-4472-9906-a92101157725,广州市黄埔区人民法院,(2017)粤0112民初4124号,广东,广州市,黄埔区,440112,东部,cpca_court
3e18cd47-b521-4485-aae0-b12601298e01,开州区人民法院,(2023)渝0154民初1601号,重庆,市辖区,开州区,500154,西部,cpca_court
3e1d5452-2664-4726-960b-ae0e010254de,垫江县人民法院,（2021）渝0231刑初351号,重庆,县,垫江县,500231,西部,cpca_court
3e21feb9-d819-491c-9b52-ad05016bc1a7,广东省中山市中级人民法院,（2021）粤20民终704号,广东,中山市,,442000,东部,cpca_court
3e25a5ca-d078-4509-ba55-aaa400976aca,漳州市龙文区人民法院,（2019）闽0603刑初65号,福建,漳州市,龙文区,350603,东部,cpca_court
3e28f3ad-90c8-4bc6-8ae6-b2110032321d,镶黄旗人民法院,(2022)内2528刑初11号,内蒙古,锡林郭勒盟,镶黄旗,152528,西部,cpca_court
3e332565-4509-4233-b445-b1ab00151998,沙洋县人民法院,（2024）鄂0822刑初41号,湖北,荆门市,沙洋县,420822,中部,cpca_court
3e34c562-0448-4c6b-8fd8-ad0c00bf253d,宁波市鄞州区人民法院,(2021)浙0212刑初159号,浙江,宁波市,鄞州区,330212,东部,cpca_court
3e3641c0-fed6-43a8-98a6-b10a017e95f7,柳州市柳北区人民法院,(2023)桂0205刑初374号,广西,柳州市,柳北区,450205,西部,cpca_court
3e369d81-df75-406a-b0eb-ad3c001b40b5,昌黎县人民法院,（2021）冀0322刑初85号,河北,秦皇岛市,昌黎县,130322,东部,cpca_court
3e3cd524-a783-46c9-b012-ac62004005d5,成都市双流区人民法院,(2020)川0116民初686号,四川,成都市,双流区,510116,西部,cpca_court
3e400cc8-e7f4-4c87-8d42-acfa00c2586f,南宁市江南区人民法院,(2020)桂0105民初12867号,广西,南宁市,江南区,450105,西部,cpca_court
3e46f748-4e0b-4cbb-ac93-b1f700e43131,上海市青浦区人民法院,(2023)沪0118刑初423号,上海,市辖区,青浦区,310118,东部,cpca_court
3e4a6917-6397-4b68-a474-ac8b00879ed5,都江堰市人民法院,(2020)川0181刑初216号,四川,成都市,都江堰市,510181,西部,cpca_court
3e4b784d-b2df-446c-b620-adef009e6db1,长沙市雨花区人民法院,（2021）湘0111刑初1267号,湖南,长沙市,雨花区,430111,中部,cpca_court
3e52140b-307a-4fee-97da-af7356d33796,北京互联网法院,(2021)京0491民初31127号,北京,,,110000,东部,cpca_court
3e567799-4f5c-47ad-9c33-8e8f47cd3d7c,广东省深圳市中级人民法院,（2016）粤03民终7715号,广东,深圳市,,440300,东部,cpca_court
3e6cae21-b9f7-4899-a641-ad1800923283,银川市金凤区人民法院,(2020)宁0106刑初491号,宁夏,银川市,金凤区,640106,西部,cpca_court
3e6ced11-d84a-40e7-b977-ac4600b5ca4d,通山县人民法院,（2020）鄂1224民初866号,湖北,咸宁市,通山县,421224,中部,cpca_court
3e740794-bdf2-4e33-8dd9-b28400c65d6b,银川市兴庆区人民法院,（2024）宁0104刑初742号,宁夏,银川市,兴庆区,640104,西部,cpca_court
3e757ab2-1ed1-4b0b-9096-a922011644e1,易门县人民法院,(2018)云0425刑初24号,云南,玉溪市,易门县,530425,西部,cpca_court
3e770500-2e9c-45d7-8fe0-abb300bb36f9,河南省郑州市中级人民法院,（2019）豫01民终23562号,河南,郑州市,,410100,中部,cpca_court
3e78abcc-1dc1-4b73-8185-ab330163046d,宝鸡市金台区人民法院,(2019)陕0303刑初151号,陕西,宝鸡市,金台区,610303,西部,cpca_court
3e7cbc61-874f-45f4-8781-b101002db4f7,湖南省湘西土家族苗族自治州中级人民法院,(2023)湘31民终1006号,湖南,湘西土家族苗族自治州,,433100,中部,cpca_court
3e7e18e0-c234-4c70-baff-aa330130eec0,黄石市西塞山区人民法院,(2018)鄂0203刑初124号,湖北,黄石市,西塞山区,420203,中部,cpca_court
3e80d7a3-af6c-4d39-b599-ad3600a0fc7e,胶州市人民法院,(2020)鲁0281民初9030号,山东,青岛市,胶州市,370281,东部,cpca_court
3e8c1b1f-3aa3-44d4-ac36-ae1000f6db13,山东省滨州市滨城区人民法院,(2021)鲁1602刑初19号,山东,滨州市,滨城区,371602,东部,cpca_court
3e8db898-f6fa-4103-8ae2-a9a101544c07,马鞍山市花山区人民法院,(2018)皖0503刑初237号,安徽,马鞍山市,花山区,340503,中部,cpca_court
3e908ca8-00a5-4797-baae-b0e000110518,凤县人民法院,(2023)陕0330民初486号,陕西,宝鸡市,凤县,610330,西部,cpca_court
3e911b36-3b9a-44a3-9acf-b12b00a9e921,徐汇区人民法院,（2023）沪0104刑初940号,上海,市辖区,徐汇区,310104,东部,cpca_court
3e9e4f21-936b-44ad-8761-b1d200e632e2,上海市静安区人民法院,（2024）沪0106刑初544号,上海,市辖区,静安区,310106,东部,cpca_court
3ea4e99d-849b-4539-8455-abad012de4e9,宁远县人民法院,(2020)湘1126刑初1号,湖南,永州市,宁远县,431126,中部,cpca_court
3ea52544-7ef7-4abc-85aa-ac81014b5c4e,陕西省西安市中级人民法院,(2020)陕01民终11278号,陕西,西安市,,610100,西部,cpca_court
3ea71be9-86f8-4043-9580-aa4d0164a13d,周至县人民法院,（2019）陕0124民初74号,陕西,西安市,周至县,610124,西部,cpca_court
3ea8a77c-5715-4d53-91c5-b25001859ef3,新密市人民法院,（2024）豫0183刑初391号,河南,郑州市,新密市,410183,中部,cpca_court
3ead422d-19fc-42a9-a964-ad7400ea76b7,松江区人民法院,(2020)沪0117民初19245号,上海,市辖区,松江区,310117,东部,cpca_court
3eb2721e-2ee0-448b-9370-aa6b0103e7dc,江苏省淮安市中级人民法院,(2019)苏08民终1081号,江苏,淮安市,,320800,东部,cpca_court
3eb8a72a-323a-41b4-b401-ab9201241374,泰兴市人民法院,(2019)苏1283民初9914号,江苏,泰州市,泰兴市,321283,东部,cpca_court
3eb98abf-969e-401e-b072-b1f000a91e1e,湖南省湘潭市中级人民法院,(2024)湘03刑终227号,湖南,湘潭市,,430300,中部,cpca_court
3ebb478f-b2db-48ad-b55c-a982009321b5,长沙市雨花区人民法院,(2017)湘0111民初7094号,湖南,长沙市,雨花区,430111,中部,cpca_court
3ec134d0-da9f-47e5-883b-ab2f0096ba22,南阳市卧龙区人民法院,(2019)豫1303刑初185号,河南,南阳市,卧龙区,411303,中部,cpca_court
3ec5f06b-660a-40df-acae-acf000b6d69d,新乡市红旗区人民法院,（2021）豫0702刑初67号,河南,新乡市,红旗区,410702,中部,cpca_court
3ec8fa86-a12c-44cd-8628-adcb00b59ac1,哈尔滨市香坊区人民法院,（2021）黑0110民初12166号,黑龙江,哈尔滨市,香坊区,230110,东北,cpca_court
3ed2cd73-6d33-482f-8435-b21b00187fd5,武汉市青山区人民法院,(2024)鄂0107民初5057号,湖北,武汉市,青山区,420107,中部,cpca_court
3ed68d82-9b49-403a-ba41-a99a00098acc,株洲县人民法院,(2018)湘0221刑初48号,湖南,株洲市,株洲县,430221,中部,cpca_court
3edac848-2348-4733-adaa-ab0c0186eb7a,海南省海口市中级人民法院,(2019)琼01民终4246号,海南,海口市,,460100,东部,cpca_court
3ee142f5-330d-4bc8-a64c-ac9f00bb29c1,上杭县人民法院,(2020)闽0823刑初197号,福建,龙岩市,上杭县,350823,东部,cpca_court
3ee4ca62-ba72-466d-a41f-a83b009840dc,福建省厦门市中级人民法院,(2017)闽02民终3595号,福建,厦门市,,350200,东部,cpca_court
3ee6b2a2-72c3-490d-b5a3-ae0800a4327f,厦门市集美区人民法院,(2021)闽0211民初655号,福建,厦门市,集美区,350211,东部,cpca_court
3eed0c5e-dce4-4a20-ad1b-aca2009334c3,邻水县人民法院,(2020)川1623刑初137号,四川,广安市,邻水县,511623,西部,cpca_court
3ef7ff12-bc17-40a8-a77d-ac77011cadf3,杨浦区人民法院,（2020）沪0110刑初1169号,上海,市辖区,杨浦区,310110,东部,cpca_court
3efb6d56-1c2b-4338-a860-b0c40122d173,大荔县人民法院,(2023)陕0523民初2578号,陕西,渭南市,大荔县,610523,西部,cpca_court
3f0094b0-7fe9-4310-8eaa-abde01309924,广东省茂名市中级人民法院,(2020)粤09刑终4号,广东,茂名市,,440900,东部,cpca_court
3f015f7e-4be1-459f-a219-b21200afe939,赣州市章贡区人民法院,(2024)赣0702民初3407号,江西,赣州市,章贡区,360702,中部,cpca_court
3f0313ad-0083-4274-9192-8c739c36b2a3,浙江省杭州市西湖区人民法院,(2010)杭西知初字第280号,浙江,杭州市,西湖区,330106,东部,cpca_court
3f087f87-fbf3-481b-98d8-b2190012b863,淮北市杜集区人民法院,（2024）皖0602刑初3号,安徽,淮北市,杜集区,340602,中部,cpca_court
3f097380-fb08-4e49-8776-acde010bea06,上海市第一中级人民法院,(2020)沪01民终12524号,上海,,,310000,东部,cpca_court
3f149611-78e4-4862-8dce-acfc00a956ff,青岛市黄岛区人民法院,(2020)鲁0211刑初1256号,山东,青岛市,黄岛区,370211,东部,cpca_court
3f185561-81c6-4558-b4d6-b17400634f83,玛纳斯县人民法院,(2024)新2324刑初14号,新疆,昌吉回族自治州,玛纳斯县,652324,西部,cpca_court
3f1d5b53-fde1-4dc5-9ab9-ae8000c688ca,浙江省湖州市中级人民法院,(2021)浙05民终1202号,浙江,湖州市,,330500,东部,cpca_court
3f226113-1de2-4fc5-8b75-ab7500e98b6d,宝山区人民法院,(2019)沪0113民初11920号,黑龙江,双鸭山市,宝山区,230506,东北,cpca_court
3f328bca-1185-4c8f-a98c-b1100113413c,江阴市人民法院,(2024)苏0281刑初13号,江苏,无锡市,江阴市,320281,东部,cpca_court
3f33e7bc-3005-4dac-b863-d6f37955a231,北京互联网法院,(2022)京0491民初3294号,北京,,,110000,东部,cpca_court
3f42e121-c3be-4f8a-a60a-b1bd0140706b,四川省南充市中级人民法院,（2024）川13民终1211号,四川,南充市,,511300,西部,cpca_court
3f5ed442-b0fe-484f-9a4a-ad7401867f4e,山西省阳泉市中级人民法院,(2021)晋03民终643号,山西,阳泉市,,140300,中部,cpca_court
3f6508f8-9b77-4014-8c5b-ac9f00a9fc55,厦门市思明区人民法院,（2020）闽0203民初17148号,福建,厦门市,思明区,350203,东部,cpca_court
3f66f00f-1784-4d77-a4af-ac7f018018d2,湖南省长沙市中级人民法院,(2019)湘01刑终1619号,湖南,长沙市,,430100,中部,cpca_court
3f6f5375-3206-4f34-b809-b194013056f3,江苏省徐州市中级人民法院,（2024）苏03民终2893号,江苏,徐州市,,320300,东部,cpca_court
3f75e689-6c5f-40cb-9c29-4d5694ad55b9,韶关市浈江区人民法院,(2016)粤0204刑初43号,广东,韶关市,浈江区,440204,东部,cpca_court
3f786c28-d272-48a1-a8a5-ac0900ce89c5,仙桃市人民法院,（2020）鄂9004刑初64号,湖北,省直辖县级行政区划,仙桃市,429004,中部,cpca_court
3f793e55-d21b-49f9-a09f-ab84002d87c3,石家庄市新华区人民法院,(2019)冀0105民初8705号,河北,石家庄市,新华区,130105,东部,cpca_court
3f875e7b-40a5-4f64-9cd6-ae5900c7265b,玉环市人民法院,(2021)浙1021民初3222号,浙江,,,,东部,case_number_prefix
3f8e9078-70f7-4977-a708-ae0000c89aff,金华市婺城区人民法院,(2021)浙0702刑初587号,浙江,金华市,婺城区,330702,东部,cpca_court
3f947eb0-9168-4a9e-9f17-aca200c61d39,惠安县人民法院,(2019)闽0521刑初804号,福建,泉州市,惠安县,350521,东部,cpca_court
3f992201-0a96-41db-9692-ae150146ad79,福建省福州市中级人民法院,(2021)闽01刑终470号,福建,福州市,,350100,东部,cpca_court
3f9d4a17-4f7d-455d-841b-ad200113e9ff,上海市第二中级人民法院,（2021）沪02民终2832号,上海,,,310000,东部,cpca_court
3fa39755-77eb-42de-965f-ae0800239b26,南城县人民法院,（2021）赣1021刑初218号,江西,抚州市,南城县,361021,中部,cpca_court
3fadd545-49f1-40ac-8260-ac430135c01e,湖南省衡阳市中级人民法院,（2020）湘04刑初51号,湖南,衡阳市,,430400,中部,cpca_court
3fb0821f-059c-48e8-bf8c-a96700e4bdee,汕头市濠江区人民法院,(2018)粤0512刑初第89号,广东,汕头市,濠江区,440512,东部,cpca_court
3fb1b32d-1f44-4ac5-a986-2605cb8e835c,顺昌县人民法院,（2014）顺民初字第25号,福建,南平市,顺昌县,350721,东部,cpca_court
3fb83ddb-af00-4412-b89c-b0240024d98d,广东省佛山市中级人民法院,（2023）粤06民终2924号,广东,佛山市,,440600,东部,cpca_court
3fc86fa1-8d3d-484f-a12a-b17e00253f2b,广东省中山市中级人民法院,（2023）粤20民终6300号,广东,中山市,,442000,东部,cpca_court
3fce457a-443e-4a54-bb31-b16b017d07a4,安宁市人民法院,(2024)云0181刑初209号,云南,昆明市,安宁市,530181,西部,cpca_court
3fd0a532-0332-4bce-b5d0-ab8701209993,江苏省徐州经济技术开发区人民法院,(2018)苏0391刑初199号,江苏,徐州市,,320300,东部,cpca_court
3fd8dbe5-3a95-44cf-b6bd-ac31015c614c,蓝田县人民法院,(2019)陕0122民初2763号,陕西,西安市,蓝田县,610122,西部,cpca_court
3fde38aa-1eb5-473f-a575-aded00333668,广东省珠海市中级人民法院,(2021)粤04民终2401号,广东,珠海市,,440400,东部,cpca_court
3fde8bb9-7b19-44b0-b372-a84200103710,河北省石家庄市中级人民法院,(2017)冀01民终5016号,河北,石家庄市,,130100,东部,cpca_court
3fdf8147-971a-44b4-8ab5-abba008ef33c,嘉禾县人民法院,(2019)湘1024刑初146号,湖南,郴州市,嘉禾县,431024,中部,cpca_court
3fe1d1a9-d16e-41c9-b4d0-afdc01828586,平度市人民法院,（2022）鲁0283民初10533号,山东,青岛市,平度市,370283,东部,cpca_court
3fe94006-0545-4956-a122-a7fe008d0261,福州市仓山区人民法院,(2017)闽0104刑初342号,福建,福州市,仓山区,350104,东部,cpca_court
3fed51be-1da0-4ccf-a968-acc50098f906,永春县人民法院,（2019）闽0525刑初247号,福建,泉州市,永春县,350525,东部,cpca_court
3ffc7307-9af4-4b22-b4d1-b08a003db79a,陆川县人民法院,（2022）桂0922民初4477号,广西,玉林市,陆川县,450922,西部,cpca_court
400089b2-d594-4027-8fd0-ac63009d80ec,福清市人民法院,(2020)闽0181刑初213号,福建,福州市,福清市,350181,东部,cpca_court
40080435-2f24-46be-9537-aeff007ea38e,宜章县人民法院,（2022）湘1022刑初254号,湖南,郴州市,宜章县,431022,中部,cpca_court
40092a9d-d00c-4d73-a45b-af50010595f0,衡阳市石鼓区人民法院,（2021）湘0407民初1971号,湖南,衡阳市,石鼓区,430407,中部,cpca_court
400a0472-8f08-47f4-a021-b01d00977d33,安溪县人民法院,（2022）闽0524民初6862号,福建,泉州市,安溪县,350524,东部,cpca_court
400bbd52-cc68-41bb-9a49-ac220032b9a2,江西省新余市中级人民法院,(2020)赣05民终611号,江西,新余市,,360500,中部,cpca_court
4012c083-58d2-49ec-a31b-af6a0016c80e,新邵县人民法院,（2022）湘0522刑初460号,湖南,邵阳市,新邵县,430522,中部,cpca_court
401652d7-c612-49ce-a27f-a95500147c56,北京市第二中级人民法院,(2018)京02民终7323号,北京,,,110000,东部,cpca_court
4024c4bf-d6a5-49b5-96b0-ab8b00c4c943,广州市白云区人民法院,(2019)粤0111民初32442号,广东,广州市,白云区,440111,东部,cpca_court
402505e1-8010-4781-9f71-af3c00349b50,湛江市麻章区人民法院,(2022)粤0811民初1217号,广东,湛江市,麻章区,440811,东部,cpca_court
402ea6aa-a583-430c-8376-b19d00ebdefc,上海市奉贤区人民法院,（2024）沪0120民初350号之一,上海,市辖区,奉贤区,310120,东部,cpca_court
403b7e30-5846-4267-9aae-ab3e000bb105,北京市高级人民法院,(2019)京行终9498号,北京,,,110000,东部,cpca_court
40436d69-9946-4671-bf57-b20d016f9490,石家庄市新华区人民法院,（2023）冀0105刑初664号,河北,石家庄市,新华区,130105,东部,cpca_court
40494bad-9c9f-4c18-8a67-ace90033028c,南昌市东湖区人民法院,（2021）赣0102刑初88号,江西,南昌市,东湖区,360102,中部,cpca_court
405293ed-a183-4d8a-90d4-a858009e1b9e,龙岩市新罗区人民法院,(2016)闽0802刑初753号,福建,龙岩市,新罗区,350802,东部,cpca_court
4055409a-d91f-4018-bab1-a7c400f4ded6,梅州市梅江区人民法院,(2017)粤1402刑初28号,广东,梅州市,梅江区,441402,东部,cpca_court
40558019-f197-4cba-8fe9-ac9b0057d3bb,南宁市青秀区人民法院,(2019)桂0103刑初129号,广西,南宁市,青秀区,450103,西部,cpca_court
4057ac33-c189-4645-b755-ac8b00deaf60,杨浦区人民法院,（2020）沪0110刑初1279号,上海,市辖区,杨浦区,310110,东部,cpca_court
4061771b-1486-49d5-95c0-ae70016d6a7b,鹿邑县人民法院,（2022）豫1628刑初35号,河南,周口市,鹿邑县,411628,中部,cpca_court
40679f9c-db0b-40b3-85ff-a9e600fc0873,石门县人民法院,(2018)湘0726刑初59号,湖南,常德市,石门县,430726,中部,cpca_court
406a42bb-07ed-4276-9c87-a9e80139ba8d,仙居县人民法院,(2018)浙1024刑初398号,浙江,台州市,仙居县,331024,东部,cpca_court
406d525f-cc08-45a7-9816-b1f600263d31,湘阴县人民法院,（2024）湘0624刑初239号,湖南,岳阳市,湘阴县,430624,中部,cpca_court
4072d2fb-37d6-4f29-8c0e-b0fd00169891,黄石市铁山区人民法院,(2023)鄂0205刑初222号,湖北,黄石市,铁山区,420205,中部,cpca_court
4076f35b-e88b-4882-a832-ae65006fcc8d,长沙市雨花区人民法院,(2021)湘0111刑初906号,湖南,长沙市,雨花区,430111,中部,cpca_court
40791154-53e6-4e7e-8921-aded00a59384,龙岩市新罗区人民法院,(2021)闽0802刑初810号,福建,龙岩市,新罗区,350802,东部,cpca_court
