doc_id,year,post2021,case_domain,contract_validity,contract_invalid,contract_invalid_strict,activity_type,transaction_type,index_case_cause,amount_master_cny,llm_top_case_amount_cny,regex_text_amount_max_cny,log_amount_master,log_llm_case_amount,log_regex_text_max,amount_quartile,q4_amount,amount_master_source,amount_regex_fallback_flag,amount_llm_regex_conflict_flag,region_province,region_city,region_macro,region_big4,court_level_group,cause_group
17b3ad19-5008-4adb-a24d-b1010018ff1a,2023.0,1.0,民商事,有效,0.0,0.0,,借贷,民间借贷纠纷,923200.0,923200.0,963200.0,13.735602257924294,13.735602257924294,13.778017391742134,Q4最高,1,llm_top_case_amount,0,0,陕西,渭南市,西部,0,基层法院,民间借贷纠纷
17b4973e-1ba7-425e-9d39-aad8011a171d,2019.0,0.0,民商事,,,,技术服务,技术服务,名誉权纠纷,1.0,1.0,10000000.0,0.6931471805599453,0.6931471805599453,16.118095750958314,Q1最低,0,llm_top_case_amount,0,0,四川,,西部,0,基层法院,其他
17bbd604-af85-4ff9-82a7-a958015cdd82,2018.0,0.0,刑事,,,,挖矿,挖矿,盗窃罪,10763.25,10763.25,20000.0,9.28398573714379,9.28398573714379,9.90353755128617,Q1最低,0,llm_top_case_amount,0,1,黑龙江,大庆市,东北,0,基层法院,盗窃罪
17bc0456-57d1-415e-9425-b1ec00150efc,2024.0,1.0,民商事,无效,1.0,1.0,委托理财/代投,投资/理财,委托合同纠纷,1000.0,1000.0,104900.0,6.90875477931522,6.90875477931522,11.560772327227417,Q1最低,0,llm_top_case_amount,0,0,湖北,宜昌市,中部,0,中级法院,委托合同纠纷
17bf28cf-5369-4031-9e1c-a79f0010aeb3,2017.0,0.0,民商事,有效,0.0,0.0,,其他民商事,旅游合同纠纷,32000.0,32000.0,32000.0,10.373522431293592,10.373522431293592,10.373522431293592,Q1最低,0,llm_top_case_amount,0,0,北京,市辖区,东部,1,基层法院,其他
17c10580-b931-4649-b2f1-ac550033b34b,2020.0,0.0,民商事,无效,1.0,1.0,场外交易(OTC),交易/买卖,合同纠纷,60503.0,60503.0,60503.0,11.010464757535866,11.010464757535866,11.010464757535866,Q2,0,llm_top_case_amount,0,0,江西,南昌市,中部,0,中级法院,合同纠纷
17c169f6-592c-475d-b994-b1080154ce8f,2023.0,1.0,刑事,,,,虚拟货币交易,交易/买卖,洗钱罪,250000000.0,250000000.0,2600000000.0,19.33697147982652,19.33697147982652,21.678777282358464,Q4最高,1,llm_top_case_amount,0,1,上海,市辖区,东部,1,基层法院,其他
17c3cd81-e755-4484-8aa9-acc400d9e341,2020.0,0.0,民商事,无效,1.0,1.0,虚拟货币账户转让,其他民商事,合同纠纷,500000.0,500000.0,780000.0,13.122365377402328,13.122365377402328,13.567050480716237,Q3,0,llm_top_case_amount,0,0,重庆,市辖区,西部,0,基层法院,合同纠纷
17c4b840-ac9d-4190-b20b-ac00012948f6,2018.0,0.0,刑事,,,,,其他/未分类,开设赌场罪,2500000.0,2500000.0,6000000.0,14.731801689838347,14.731801689838347,15.607270193858982,Q4最高,1,llm_top_case_amount,0,1,浙江,金华市,东部,1,基层法院,开设赌场罪
17ccc079-0a58-4bb8-8868-a8c50153c831,2018.0,0.0,刑事,,,,挖矿,挖矿,盗窃罪,8547.0,8547.0,8547.0,9.05345261643904,9.05345261643904,9.05345261643904,Q1最低,0,llm_top_case_amount,0,0,安徽,马鞍山市,中部,0,基层法院,盗窃罪
17e032f5-7152-495b-a443-ad1901028ebd,2021.0,1.0,刑事,,,,,其他/未分类,走私、贩卖、运输、制造毒品罪,10000.0,10000.0,5100.0,9.210440366976515,9.210440366976515,8.537191877922927,Q1最低,0,llm_top_case_amount,0,1,江苏,,东部,0,基层法院,走私、贩卖、运输、制造毒品罪
17e3fb94-0622-4375-a116-b1a30150c724,2023.0,1.0,刑事,,,,技术服务,技术服务,帮助信息网络犯罪活动罪,1193844.12,1193844.12,1193844.12,13.992689849278054,13.992689849278054,13.992689849278054,Q4最高,1,llm_top_case_amount,0,0,四川,凉山彝族自治州,西部,0,基层法院,帮助信息网络犯罪活动罪
17e54e64-a95f-4968-a996-a768008e14bd,2017.0,0.0,刑事,,,,虚拟货币洗钱,其他/未分类,诈骗罪,12000000.0,12000000.0,12000000.0,16.300417291085605,16.300417291085605,16.300417291085605,Q4最高,1,llm_top_case_amount,0,0,黑龙江,绥化市,东北,0,基层法院,诈骗罪
17f11efc-d80a-45c9-8e51-b2360176250e,2022.0,1.0,刑事,,,,,其他/未分类,帮助信息网络犯罪活动罪,37000.0,37000.0,30000.0,10.518700218288163,10.518700218288163,10.308985993422082,Q1最低,0,llm_top_case_amount,0,1,四川,成都市,西部,0,基层法院,帮助信息网络犯罪活动罪
17f5ce1f-1565-4107-9816-a966bb3ca337,2014.0,0.0,刑事,,,,,其他/未分类,开设赌场罪,3470501.0,3470501.0,3470501.0,15.059809810047447,15.059809810047447,15.059809810047447,Q4最高,1,llm_top_case_amount,0,0,浙江,温州市,东部,1,基层法院,开设赌场罪
17f80149-8806-4b55-b88c-acfa00ee38c3,2021.0,1.0,民商事,有效,0.0,0.0,,借贷,民间借贷纠纷,300000.0,300000.0,500000.0,12.611541086966117,12.611541086966117,13.122365377402328,Q3,0,llm_top_case_amount,0,0,浙江,,东部,1,基层法院,民间借贷纠纷
17fc3298-31d9-4f4d-b721-aab2002482ff,2019.0,0.0,刑事,,,,挖矿,挖矿,盗窃罪,14697.0,14697.0,70000.0,9.595466709088816,9.595466709088816,11.156264806643742,Q1最低,0,llm_top_case_amount,0,0,辽宁,,东北,0,基层法院,盗窃罪
18047293-3d03-4f04-8652-0643d5ab5a69,2016.0,0.0,民商事,无效,1.0,1.0,不当得利,其他民商事,不当得利纠纷,70000.0,,70000.0,11.156264806643742,,11.156264806643742,Q2,0,regex_text_amount_max,1,0,山东,济南市,东部,0,基层法院,不当得利纠纷
180a0fd6-4405-4f27-bff5-ad2001194925,2020.0,0.0,刑事,无效,1.0,1.0,发币/ICO,ICO/发币,非法吸收公众存款罪,18000000.0,18000000.0,13180000.0,16.705882371415992,16.705882371415992,16.394211162911166,Q4最高,1,llm_top_case_amount,0,1,上海,市辖区,东部,1,基层法院,非法吸收公众存款罪
180b523c-5d52-47e7-9c2c-ae140071c802,2021.0,1.0,民商事,无效,1.0,1.0,虚拟货币借贷,借贷,民间借贷纠纷,450000.0,450000.0,598620.0,13.017005083966255,13.017005083966255,13.30238395564305,Q3,0,llm_top_case_amount,0,0,湖南,长沙市,中部,0,中级法院,民间借贷纠纷
181c7716-e5f7-4c85-ad20-9b20d1ed9149,2021.0,1.0,刑事,,,,,其他/未分类,职务侵占罪,37374776.9,37374776.9,39479886.9,17.43650664718255,17.43650664718255,17.491301933113164,Q4最高,1,llm_top_case_amount,0,0,吉林,长春市,东北,0,基层法院,其他
183b1ffa-87b4-4c13-9e73-ad6e00660b49,2021.0,1.0,民商事,无效,1.0,1.0,场外交易(OTC),交易/买卖,合同纠纷,150000.0,150000.0,240000.0,11.918397239722838,11.918397239722838,12.388398368982116,Q2,0,llm_top_case_amount,0,0,辽宁,沈阳市,东北,0,中级法院,合同纠纷
183d6114-8ba7-40e9-a963-b1c4017d55fc,2023.0,1.0,民商事,有效,0.0,0.0,,借贷,民间借贷纠纷,27000.0,27000.0,39000.0,10.203629181337648,10.203629181337648,10.5713425658087,Q1最低,0,llm_top_case_amount,0,0,云南,昆明市,西部,0,基层法院,民间借贷纠纷
184d33e4-a2bc-4d3c-a08b-a72801099713,2017.0,0.0,刑事,,,,,其他/未分类,开设赌场罪,254182.3,254182.3,254182.3,12.44581093927727,12.44581093927727,12.44581093927727,Q3,0,llm_top_case_amount,0,0,广东,河源市,东部,1,基层法院,开设赌场罪
1852a105-49ab-41ff-8d00-b24b0117adaf,2024.0,1.0,民商事,,,,委托理财/代投,投资/理财,不当得利纠纷,100000.0,100000.0,100000.0,11.51293546492023,11.51293546492023,11.51293546492023,Q2,0,llm_top_case_amount,0,0,广东,深圳市,东部,1,基层法院,不当得利纠纷
1853bcbb-c76a-466d-942d-ae0f008c92b9,2021.0,1.0,民商事,无效,1.0,1.0,委托理财/代投,投资/理财,委托合同纠纷,124000.0,124000.0,124000.0,11.728044909070784,11.728044909070784,11.728044909070784,Q2,0,llm_top_case_amount,0,0,安徽,,中部,0,基层法院,委托合同纠纷
1857de87-c7c3-41c1-a0e5-ac9d0042335a,2020.0,0.0,刑事,,,,,其他/未分类,诈骗罪,1784974.05,1784974.05,2083156.78,14.394914995507152,14.394914995507152,14.54939546389393,Q4最高,1,llm_top_case_amount,0,0,安徽,滁州市,中部,0,基层法院,诈骗罪
18648c2d-670f-42da-83a8-a8c70130a23e,2018.0,0.0,民商事,未成立,1.0,1.0,发币/ICO,ICO/发币,合同纠纷,120022.7,120022.7,120022.7,11.695444502263626,11.695444502263626,11.695444502263626,Q2,0,llm_top_case_amount,0,0,湖北,武汉市,中部,0,基层法院,合同纠纷
18672523-3bba-4827-b787-aedf017e62b7,2022.0,1.0,民商事,无效,1.0,1.0,,其他民商事,确认合同无效纠纷,98000.0,98000.0,245222.4,11.49273296168228,11.49273296168228,12.409924910790984,Q2,0,llm_top_case_amount,0,0,山东,济宁市,东部,0,基层法院,其他
186bbbe8-9466-4a85-8c7b-acdb012ca900,2021.0,1.0,民商事,未成立,1.0,1.0,,其他民商事,不当得利纠纷,30000.0,30000.0,40000.0,10.308985993422082,10.308985993422082,10.59665973278358,Q1最低,0,llm_top_case_amount,0,1,江苏,淮安市,东部,0,基层法院,不当得利纠纷
186bf220-9f85-4053-aec7-a954001862f7,2018.0,0.0,民商事,无效,1.0,1.0,虚拟货币交易,交易/买卖,合同纠纷,1062799.94,1062799.94,1408101.0,13.876418377323558,13.876418377323558,14.157753256258063,Q4最高,1,llm_top_case_amount,0,0,北京,,东部,1,中级法院,合同纠纷
1872663a-0d64-4737-af26-a7ee00fbad8d,2017.0,0.0,刑事,,,,发币/ICO,ICO/发币,组织、领导传销活动罪,1000000.0,1000000.0,69800.0,13.815511557963774,13.815511557963774,11.153403615295405,Q4最高,1,llm_top_case_amount,0,1,广东,梅州市,东部,1,基层法院,组织、领导传销活动罪
187bd9f9-8246-49f6-bba5-b222017707dc,2022.0,1.0,民商事,有效,0.0,0.0,,其他民商事,供用电合同纠纷,353956.32,353956.32,3089737.52,12.77693161987562,12.77693161987562,14.943597023934116,Q3,0,llm_top_case_amount,0,0,四川,雅安市,西部,0,基层法院,其他
1881bb91-fdfb-49c6-8fdd-aaed009c5543,2019.0,0.0,刑事,,,,虚拟货币交易,交易/买卖,诈骗罪,50000.0,50000.0,58000.0,10.819798284210286,10.819798284210286,10.968215530759236,Q2,0,llm_top_case_amount,0,0,上海,市辖区,东部,1,基层法院,诈骗罪
18846d1a-6e38-4fe2-97e7-ae0b00ce7910,2021.0,1.0,刑事,,,,技术服务,技术服务,诈骗罪,348033.63,348033.63,900000.0,12.760057265299924,12.760057265299924,13.71015115341694,Q3,0,llm_top_case_amount,0,0,河南,驻马店市,中部,0,基层法院,诈骗罪
1889cb22-7bb7-4cfa-980b-afb8006d2b53,2022.0,1.0,民商事,无效,1.0,1.0,技术服务,技术服务,计算机软件开发合同纠纷,100000.0,100000.0,2100000.0,11.51293546492023,11.51293546492023,14.557448378884017,Q2,0,llm_top_case_amount,0,0,,,未映射,0,最高人民法院,其他
188cb63f-4a12-45d7-a043-acf40097009e,2021.0,1.0,刑事,无效,1.0,1.0,场外交易(OTC),交易/买卖,帮助信息网络犯罪活动罪,1121867.71,1121867.71,1121867.71,13.930506343957829,13.930506343957829,13.930506343957829,Q4最高,1,llm_top_case_amount,0,0,河南,郑州市,中部,0,基层法院,帮助信息网络犯罪活动罪
1891e359-fe32-4128-8439-a9e300ffae2a,2018.0,0.0,刑事,,,,虚拟货币借贷,借贷,组织、领导传销活动罪,2860007.0,2860007.0,14292841.7,14.86633497999492,14.86633497999492,16.47526945944344,Q4最高,1,llm_top_case_amount,0,0,山东,烟台市,东部,0,基层法院,组织、领导传销活动罪
18956376-e180-4445-99f7-ac5a009f57fe,2020.0,0.0,刑事,,,,虚拟货币交易,交易/买卖,掩饰、隐瞒犯罪所得、犯罪所得收益罪,110600.0,110600.0,110600.0,11.613684409620816,11.613684409620816,11.613684409620816,Q2,0,llm_top_case_amount,0,0,湖北,十堰市,中部,0,基层法院,掩饰、隐瞒犯罪所得、犯罪所得收益罪
189719f1-5e6e-4fc0-9c2c-b1db018a9128,2024.0,1.0,民商事,有效,0.0,0.0,,交易/买卖,买卖合同纠纷,2850.0,2850.0,2850.0,7.955425088912672,7.955425088912672,7.955425088912672,Q1最低,0,llm_top_case_amount,0,0,云南,曲靖市,西部,0,基层法院,买卖合同纠纷
189a77f7-b79f-4e23-8067-ac60009b4366,2020.0,0.0,刑事,,,,虚拟货币交易,交易/买卖,掩饰、隐瞒犯罪所得、犯罪所得收益罪,2000000.0,2000000.0,2000000.0,14.508658238524095,14.508658238524095,14.508658238524095,Q4最高,1,llm_top_case_amount,0,0,福建,泉州市,东部,0,基层法院,掩饰、隐瞒犯罪所得、犯罪所得收益罪
189dff5a-dbcc-40a6-8cb1-acaf00b85340,2020.0,0.0,刑事,,,,技术服务,技术服务,帮助信息网络犯罪活动罪,1743030.0,1743030.0,1004553.0,14.371136109771424,14.371136109771424,13.820054219880811,Q4最高,1,llm_top_case_amount,0,1,河南,郑州市,中部,0,基层法院,帮助信息网络犯罪活动罪
18a01699-fcfb-48d6-9e25-aca40156bdda,2020.0,0.0,民商事,有效,0.0,0.0,挖矿,交易/买卖,买卖合同纠纷,44800.0,44800.0,44800.0,10.709985739582528,10.709985739582528,10.709985739582528,Q2,0,llm_top_case_amount,0,0,湖北,襄阳市,中部,0,基层法院,买卖合同纠纷
18aa6305-ac2b-440c-b186-ac8e003bf5f4,2020.0,0.0,民商事,有效,0.0,0.0,委托理财/代投,投资/理财,民间借贷纠纷,100000.0,100000.0,100000.0,11.51293546492023,11.51293546492023,11.51293546492023,Q2,0,llm_top_case_amount,0,0,陕西,西安市,西部,0,基层法院,民间借贷纠纷
18abdf54-5cc8-4746-8abd-ad9d00d47aa8,2021.0,1.0,民商事,无效,1.0,1.0,发币/ICO,ICO/发币,确认合同无效纠纷,844000.0,844000.0,844000.0,13.645908958411516,13.645908958411516,13.645908958411516,Q4最高,1,llm_top_case_amount,0,0,广东,深圳市,东部,1,中级法院,其他
18ad9289-685b-4421-bc08-aa85010cae0d,2018.0,0.0,刑事,,,,,其他/未分类,开设赌场罪,75901.5,75901.5,75901.5,11.23720490091769,11.23720490091769,11.23720490091769,Q2,0,llm_top_case_amount,0,0,江苏,苏州市,东部,0,基层法院,开设赌场罪
18ae10b3-421d-4941-b39d-b1e10181f7c0,2024.0,1.0,民商事,无效,1.0,1.0,委托理财/代投,投资/理财,委托理财合同纠纷,23976.0,23976.0,60498.0,10.08485031650177,10.08485031650177,11.010382114956707,Q1最低,0,llm_top_case_amount,0,0,河南,许昌市,中部,0,中级法院,委托理财合同纠纷
18b51682-89df-4068-803e-b12b001f0cfa,2023.0,1.0,民商事,有效,0.0,0.0,,其他民商事,合同纠纷,44802.56,44802.56,100000.0,10.710042879531672,10.710042879531672,11.51293546492023,Q2,0,llm_top_case_amount,0,0,福建,泉州市,东部,0,基层法院,合同纠纷
18b813ad-a1af-4793-8bdb-b2520015ce48,2023.0,1.0,刑事,,,,,其他/未分类,掩饰、隐瞒犯罪所得、犯罪所得收益罪,87726.0,87726.0,405508.0,11.38198499870963,11.38198499870963,12.912898347112511,Q2,0,llm_top_case_amount,0,0,湖北,恩施土家族苗族自治州,中部,0,基层法院,掩饰、隐瞒犯罪所得、犯罪所得收益罪
18bc978c-798d-4ddd-9bb0-ae6101627884,2022.0,1.0,民商事,有效,0.0,0.0,委托理财/代投,投资/理财,民间委托理财合同纠纷,638855.5,638855.5,2653000.0,13.367435138500072,13.367435138500072,14.79120201005158,Q3,0,llm_top_case_amount,0,0,江苏,无锡市,东部,0,中级法院,民间委托理财合同纠纷
18c4b986-9dc5-43d3-95bb-a9e400981968,2019.0,0.0,刑事,,,,挖矿,挖矿,盗窃罪,12880.6,12880.6,12880.6,9.463555215545716,9.463555215545716,9.463555215545716,Q1最低,0,llm_top_case_amount,0,0,天津,市辖区,东部,0,基层法院,盗窃罪
18cb9415-da2f-4af3-8135-b0f400c5e38a,2023.0,1.0,刑事,无效,1.0,1.0,虚拟货币投资,投资/理财,诈骗罪,1337789.0,1337789.0,1337789.0,14.10652955667962,14.10652955667962,14.10652955667962,Q4最高,1,llm_top_case_amount,0,0,新疆,克拉玛依市,西部,0,中级法院,诈骗罪
18d38386-8f6d-41fb-adbd-abe200a4a30b,2020.0,0.0,民商事,无效,1.0,1.0,发币/ICO,ICO/发币,确认合同无效纠纷,679537.0,679537.0,10000000.0,13.429168434482818,13.429168434482818,16.118095750958314,Q3,0,llm_top_case_amount,0,0,广东,广州市,东部,1,基层法院,其他
18d3bcf9-9cfb-4a80-981a-aa10013c4753,2019.0,0.0,刑事,,,,发币/ICO,ICO/发币,组织、领导传销活动罪,140000.0,140000.0,1000000.0,11.849404844423074,11.849404844423074,13.815511557963774,Q2,0,llm_top_case_amount,0,0,新疆,,西部,0,基层法院,组织、领导传销活动罪
18d3cc7d-e097-47a4-ad53-a905012f1a9b,2018.0,0.0,民商事,有效,0.0,0.0,,交易/买卖,买卖合同纠纷,20000.0,20000.0,60000.0,9.90353755128617,9.90353755128617,11.002116507732016,Q1最低,0,llm_top_case_amount,0,0,湖北,黄冈市,中部,0,中级法院,买卖合同纠纷
18db2479-030a-466f-86ed-ac7e00e27068,2020.0,0.0,民商事,有效,0.0,0.0,虚拟货币借贷,借贷,民间借贷纠纷,487283.4,487283.4,700000.0,13.096603215185572,13.096603215185572,13.45883704259595,Q3,0,llm_top_case_amount,0,0,湖北,武汉市,中部,0,基层法院,民间借贷纠纷
18db266c-dd33-4478-a178-aab8016ae11c,2019.0,0.0,刑事,,,,虚拟货币投资,投资/理财,挪用公款罪,636000.0,636000.0,636000.0,13.362955414648066,13.362955414648066,13.362955414648066,Q3,0,llm_top_case_amount,0,0,四川,宜宾市,西部,0,基层法院,其他
18e093c8-8d3a-4f92-a0ee-a780013ff77f,2017.0,0.0,民商事,有效,0.0,0.0,虚拟货币买卖,交易/买卖,买卖合同纠纷,283400.0,283400.0,283400.0,12.554618134814,12.554618134814,12.554618134814,Q3,0,llm_top_case_amount,0,0,云南,大理白族自治州,西部,0,中级法院,买卖合同纠纷
18e273f9-c750-4b51-b7c9-b5d00b425660,2015.0,0.0,刑事,,,,虚拟货币兑换及倒卖,交易/买卖,开设赌场罪,329796.9,329796.9,1000000.0,12.706235321591912,12.706235321591912,13.815511557963774,Q3,0,llm_top_case_amount,0,1,浙江,温州市,东部,1,基层法院,开设赌场罪
18f82250-0b89-4600-a0c3-a96100c69b86,2018.0,0.0,刑事,,,,挖矿,挖矿,诈骗罪,123000.0,123000.0,20000.0,11.719947764402807,11.719947764402807,9.90353755128617,Q2,0,llm_top_case_amount,0,1,重庆,县,西部,0,基层法院,诈骗罪
1900fa11-558f-4491-be33-b21a01634f7f,2024.0,1.0,刑事,,,,虚拟货币交易,交易/买卖,掩饰、隐瞒犯罪所得、犯罪所得收益罪,55800.0,55800.0,32000.0,10.929547069355774,10.929547069355774,10.373522431293592,Q2,0,llm_top_case_amount,0,1,上海,市辖区,东部,1,基层法院,掩饰、隐瞒犯罪所得、犯罪所得收益罪
1902fa26-cf25-435c-a7ff-b06200bd71bf,2022.0,1.0,民商事,无效,1.0,1.0,委托理财/代投,投资/理财,民间委托理财合同纠纷,1200000.0,1200000.0,1400000.0,13.997832948091215,13.997832948091215,14.151983508870948,Q4最高,1,llm_top_case_amount,0,0,广东,广州市,东部,1,中级法院,民间委托理财合同纠纷
1903b420-eaeb-47eb-b4bd-ade2016ba036,2021.0,1.0,民商事,部分有效,1.0,,委托理财/代投,投资/理财,民间借贷纠纷,44418.83,44418.83,99816.52,10.701441270336188,10.701441270336188,11.511098997994468,Q2,0,llm_top_case_amount,0,1,浙江,绍兴市,东部,1,基层法院,民间借贷纠纷
1913f4e6-f2cf-47be-9354-b27e00e2e974,2024.0,1.0,刑事,,,,,其他/未分类,诈骗,10000.0,,10000.0,9.210440366976515,,9.210440366976515,Q1最低,0,regex_text_amount_max,1,0,上海,市辖区,东部,1,基层法院,其他
191e3828-2bb0-4c1b-a5cf-aaf201100485,2019.0,0.0,刑事,无效,1.0,1.0,虚拟货币诈骗,其他/未分类,诈骗罪,912616.0,912616.0,912616.02,13.72407157539749,13.72407157539749,13.724071597312488,Q4最高,1,llm_top_case_amount,0,0,安徽,淮南市,中部,0,基层法院,诈骗罪
192d13b9-8f60-4e4d-b77f-aca200c0fc31,2020.0,0.0,民商事,有效,0.0,0.0,委托理财/代投,投资/理财,委托合同纠纷,100000.0,100000.0,100000.0,11.51293546492023,11.51293546492023,11.51293546492023,Q2,0,llm_top_case_amount,0,0,云南,昭通市,西部,0,基层法院,委托合同纠纷
1930c09c-6f8e-41af-95fe-b02200b5f10b,2023.0,1.0,民商事,,,,委托理财/代投,投资/理财,不当得利纠纷,321290.0,321290.0,321290.0,12.680102533507148,12.680102533507148,12.680102533507148,Q3,0,llm_top_case_amount,0,0,上海,市辖区,东部,1,基层法院,不当得利纠纷
19323423-bd3d-4cc4-9df6-ac3f0032f996,2020.0,0.0,刑事,无效,1.0,1.0,虚拟货币借贷,借贷,诈骗罪,249220.0,249220.0,250000.0,12.426095332007868,12.426095332007868,12.429220196836384,Q3,0,llm_top_case_amount,0,0,黑龙江,,东北,0,基层法院,诈骗罪
1935a494-4dae-45b4-b918-ad410108e6b0,2021.0,1.0,刑事,,,,技术服务,技术服务,非法侵入计算机信息系统罪,3758400.0,3758400.0,30000.0,15.139504158957418,15.139504158957418,10.308985993422082,Q4最高,1,llm_top_case_amount,0,1,江苏,徐州市,东部,0,基层法院,其他
193d977c-54b9-4c82-90c9-b10d00fe4685,2023.0,1.0,民商事,有效,0.0,0.0,虚拟货币借贷,借贷,民间借贷纠纷,60000.0,60000.0,61000.0,11.002116507732016,11.002116507732016,11.0186455364637,Q2,0,llm_top_case_amount,0,0,山西,吕梁市,中部,0,基层法院,民间借贷纠纷
19470d55-42cf-4281-9cee-b17700add870,2024.0,1.0,刑事,,,,,其他/未分类,侵犯著作权罪,78999.8,78999.8,80000.0,11.277213257980163,11.277213257980163,11.289794413577894,Q2,0,llm_top_case_amount,0,0,重庆,市辖区,西部,0,基层法院,其他
1951c078-30da-402f-9334-aca100b40721,2020.0,0.0,刑事,,,,交易所炒币,投资/理财,盗窃罪,240000.0,240000.0,135000.0,12.388398368982116,12.388398368982116,11.81303746480054,Q3,0,llm_top_case_amount,0,1,重庆,市辖区,西部,0,基层法院,盗窃罪
1953150c-60bf-4826-bf1c-ab3b891deaf3,2014.0,0.0,刑事,,,,,其他/未分类,开设赌场罪,6010000.0,6010000.0,6010000.0,15.608935472900727,15.608935472900727,15.608935472900727,Q4最高,1,llm_top_case_amount,0,0,福建,三明市,东部,0,基层法院,开设赌场罪
195ebd51-335a-4c68-a5b9-b1730025a1d8,2024.0,1.0,民商事,无效,1.0,1.0,委托理财/代投,投资/理财,民间委托理财合同纠纷,35000.0,35000.0,35000.0,10.463131911491969,10.463131911491969,10.463131911491969,Q1最低,0,llm_top_case_amount,0,0,广东,清远市,东部,1,中级法院,民间委托理财合同纠纷
196a976a-7b55-4c88-b14a-abde0047240b,2020.0,0.0,民商事,有效,0.0,0.0,委托理财/代投,投资/理财,合同纠纷,349166.84,349166.84,482143.1,12.763308002486536,12.763308002486536,13.08599831100791,Q3,0,llm_top_case_amount,0,0,广东,东莞市,东部,1,中级法院,合同纠纷
196b7df6-a56d-473d-9224-ade400a1334e,2021.0,1.0,民商事,有效,0.0,0.0,挖矿,挖矿,委托合同纠纷,440000.0,440000.0,440000.0,12.994532278619134,12.994532278619134,12.994532278619134,Q3,0,llm_top_case_amount,0,0,广东,深圳市,东部,1,基层法院,委托合同纠纷
196c353f-6899-43f8-acf6-b1290025f56b,2023.0,1.0,刑事,,,,技术服务,技术服务,掩饰、隐瞒犯罪所得、犯罪所得收益罪,18760000.0,18760000.0,2880000.0,16.747237554847256,16.747237554847256,14.873301199334293,Q4最高,1,llm_top_case_amount,0,1,黑龙江,双鸭山市,东北,0,基层法院,掩饰、隐瞒犯罪所得、犯罪所得收益罪
197fc284-b166-47da-9751-af2000111ccb,2022.0,1.0,刑事,,,,技术服务,技术服务,帮助信息网络犯罪活动罪,360000.0,360000.0,25000.0,12.793862088206213,12.793862088206213,10.12667110305036,Q3,0,llm_top_case_amount,0,1,湖南,,中部,0,基层法院,帮助信息网络犯罪活动罪
198fbb68-63c1-4598-a124-b03200317162,2023.0,1.0,民商事,无效,1.0,1.0,场外交易(OTC),交易/买卖,买卖合同纠纷,3421.7,3421.7,15778.0,8.138184992270434,8.138184992270434,9.66643522103567,Q1最低,0,llm_top_case_amount,0,0,山东,潍坊市,东部,0,基层法院,买卖合同纠纷
1991619b-53b2-4430-8aee-a94d0023250c,2018.0,0.0,刑事,,,,虚拟货币交易,交易/买卖,诈骗罪,11750.0,11750.0,11750.0,9.37169362233394,9.37169362233394,9.37169362233394,Q1最低,0,llm_top_case_amount,0,0,黑龙江,,东北,0,基层法院,诈骗罪
199a8e3d-699e-45b3-81cc-ab140114bd65,2019.0,0.0,刑事,,,,虚拟货币投资,投资/理财,诈骗罪,69514.96,69514.96,140000.0,11.149311645477358,11.149311645477358,11.849404844423074,Q2,0,llm_top_case_amount,0,0,吉林,通化市,东北,0,基层法院,诈骗罪
199aaa6a-b502-4e1d-a52f-ae1a006620d2,2021.0,1.0,刑事,,,,技术服务,技术服务,帮助信息网络犯罪活动罪,26683800.0,26683800.0,190000.0,17.099567235131207,17.099567235131207,12.154784614286667,Q4最高,1,llm_top_case_amount,0,1,湖南,郴州市,中部,0,基层法院,帮助信息网络犯罪活动罪
19a5839f-26e1-4de2-9871-b1dd0006562a,2024.0,1.0,民商事,有效,0.0,0.0,,其他民商事,房屋租赁合同纠纷,7750.0,7750.0,20000.0,8.955577146281511,8.955577146281511,9.90353755128617,Q1最低,0,llm_top_case_amount,0,0,云南,曲靖市,西部,0,基层法院,其他
19a851f6-71a4-4d7a-9751-b0c400a9cf91,2023.0,1.0,刑事,,,,虚拟货币交易,交易/买卖,帮助信息网络犯罪活动罪,1500000.0,1500000.0,93000.0,14.220976332738882,14.220976332738882,11.440365524765756,Q4最高,1,llm_top_case_amount,0,1,上海,市辖区,东部,1,基层法院,帮助信息网络犯罪活动罪
19bc4180-8d91-462a-8b01-b24b01838b8e,2024.0,1.0,刑事,无效,1.0,1.0,技术服务,技术服务,掩饰、隐瞒犯罪所得、犯罪所得收益罪,43800000.0,43800000.0,129242191.0,17.595144398177723,17.595144398177723,18.677198659470022,Q4最高,1,llm_top_case_amount,0,1,河北,张家口市,东部,0,基层法院,掩饰、隐瞒犯罪所得、犯罪所得收益罪
19c7b96a-5f8f-4ae6-bb7c-b2300184d88f,2024.0,1.0,刑事,,,,帮助信息网络犯罪活动,其他/未分类,帮助信息网络犯罪活动罪,23425.8,23425.8,23425.8,10.061635945136365,10.061635945136365,10.061635945136365,Q1最低,0,llm_top_case_amount,0,0,陕西,西安市,西部,0,基层法院,帮助信息网络犯罪活动罪
19ce7214-d3e2-49db-bf72-b124002bcd8c,2023.0,1.0,民商事,无效,1.0,1.0,挖矿,交易/买卖,买卖合同纠纷,380000.0,380000.0,380000.0,12.847929163278051,12.847929163278051,12.847929163278051,Q3,0,llm_top_case_amount,0,0,广东,深圳市,东部,1,基层法院,买卖合同纠纷
