doc_id,year,post2017,post2021,case_domain,contract_validity,contract_invalid,contract_invalid_strict,amount_master_cny,llm_top_case_amount_cny,regex_text_amount_max_cny,amount_master_source,amount_regex_fallback_flag,amount_llm_regex_conflict_flag,log_amount_master,high_amount,log_llm_case_amount,log_regex_text_max,amount_quartile,region_province,region_city,region_macro,region_source,region_big4,court_level_group,cause_group,activity_group,index_case_cause,index_case_number,case_number,doc_type,case_type_primary,activity_type,transaction_type,year_group,q4_amount
18d38386-8f6d-41fb-adbd-abe200a4a30b,2020.0,1.0,0.0,民商事,无效,1.0,1.0,679537.0,679537.0,10000000.0,llm_top_case_amount,0,0,13.429168434482818,1.0,13.429168434482818,16.118095750958314,Q3,广东,广州市,东部,cpca_court,1,基层法院,其他,发币/ICO,确认合同无效纠纷,（2019）粤0106民初19691号,（2019）粤0106民初19691号,,,发币/ICO,ICO/发币,2020,0
18d3cc7d-e097-47a4-ad53-a905012f1a9b,2018.0,1.0,0.0,民商事,有效,0.0,0.0,20000.0,20000.0,60000.0,llm_top_case_amount,0,0,9.90353755128617,0.0,9.90353755128617,11.002116507732016,Q1最低,湖北,黄冈市,中部,cpca_court,0,中级法院,买卖合同纠纷,未分类,买卖合同纠纷,（2018）鄂11民终2261号,(2018)鄂11民终2261号,,,,交易/买卖,2018,0
18db2479-030a-466f-86ed-ac7e00e27068,2020.0,1.0,0.0,民商事,有效,0.0,0.0,487283.4,487283.4,700000.0,llm_top_case_amount,0,0,13.096603215185572,1.0,13.096603215185572,13.45883704259595,Q3,湖北,武汉市,中部,cpca_court,0,基层法院,民间借贷纠纷,虚拟货币借贷,民间借贷纠纷,（2020）鄂0105民初3462号,(2020)鄂0105民初3462号,,,虚拟货币借贷,借贷,2020,0
18e093c8-8d3a-4f92-a0ee-a780013ff77f,2017.0,1.0,0.0,民商事,有效,0.0,0.0,283400.0,283400.0,283400.0,llm_top_case_amount,0,0,12.554618134814,1.0,12.554618134814,12.554618134814,Q3,云南,大理白族自治州,西部,cpca_court,0,中级法院,买卖合同纠纷,其他,买卖合同纠纷,（2016）云29民终873号,(2016)云29民终873号,,,虚拟货币买卖,交易/买卖,2017,0
1902fa26-cf25-435c-a7ff-b06200bd71bf,2022.0,1.0,1.0,民商事,无效,1.0,1.0,1200000.0,1200000.0,1400000.0,llm_top_case_amount,0,0,13.997832948091215,1.0,13.997832948091215,14.151983508870948,Q4最高,广东,广州市,东部,cpca_court,1,中级法院,民间委托理财合同纠纷,委托理财/代投,民间委托理财合同纠纷,（2022）粤01民终22360号,（2022）粤01民终22360号,,,委托理财/代投,投资/理财,2022,1
1903b420-eaeb-47eb-b4bd-ade2016ba036,2021.0,1.0,1.0,民商事,部分有效,1.0,,44418.83,44418.83,99816.52,llm_top_case_amount,0,1,10.701441270336188,0.0,10.701441270336188,11.511098997994468,Q2,浙江,绍兴市,东部,cpca_court,1,基层法院,民间借贷纠纷,委托理财/代投,民间借贷纠纷,（2021）浙0683民初1615号,（2021）浙0683民初1615号,,,委托理财/代投,投资/理财,2021,0
192d13b9-8f60-4e4d-b77f-aca200c0fc31,2020.0,1.0,0.0,民商事,有效,0.0,0.0,100000.0,100000.0,100000.0,llm_top_case_amount,0,0,11.51293546492023,0.0,11.51293546492023,11.51293546492023,Q2,云南,昭通市,西部,cpca_court,0,基层法院,委托合同纠纷,委托理财/代投,委托合同纠纷,（2020）云0626民初296号,(2020)云0626民初296号,,,委托理财/代投,投资/理财,2020,0
193d977c-54b9-4c82-90c9-b10d00fe4685,2023.0,1.0,1.0,民商事,有效,0.0,0.0,60000.0,60000.0,61000.0,llm_top_case_amount,0,0,11.002116507732016,0.0,11.002116507732016,11.0186455364637,Q2,山西,吕梁市,中部,cpca_court,0,基层法院,民间借贷纠纷,虚拟货币借贷,民间借贷纠纷,（2023）晋1181民初1941号,(2023)晋1181民初1941号,,,虚拟货币借贷,借贷,2023,0
195ebd51-335a-4c68-a5b9-b1730025a1d8,2024.0,1.0,1.0,民商事,无效,1.0,1.0,35000.0,35000.0,35000.0,llm_top_case_amount,0,0,10.463131911491969,0.0,10.463131911491969,10.463131911491969,Q1最低,广东,清远市,东部,cpca_court,1,中级法院,民间委托理财合同纠纷,委托理财/代投,民间委托理财合同纠纷,（2024）粤18民终1595号,（2024）粤18民终1595号,,,委托理财/代投,投资/理财,2024,0
196a976a-7b55-4c88-b14a-abde0047240b,2020.0,1.0,0.0,民商事,有效,0.0,0.0,349166.84,349166.84,482143.1,llm_top_case_amount,0,0,12.763308002486536,1.0,12.763308002486536,13.08599831100791,Q3,广东,东莞市,东部,cpca_court,1,中级法院,合同纠纷,委托理财/代投,合同纠纷,（2020）粤19民终1102号,(2020)粤19民终1102号,,,委托理财/代投,投资/理财,2020,0
196b7df6-a56d-473d-9224-ade400a1334e,2021.0,1.0,1.0,民商事,有效,0.0,0.0,440000.0,440000.0,440000.0,llm_top_case_amount,0,0,12.994532278619134,1.0,12.994532278619134,12.994532278619134,Q3,广东,深圳市,东部,cpca_court,1,基层法院,委托合同纠纷,挖矿,委托合同纠纷,（2021）粤0307民初4907号,(2021)粤0307民初4907号,,,挖矿,挖矿,2021,0
198fbb68-63c1-4598-a124-b03200317162,2023.0,1.0,1.0,民商事,无效,1.0,1.0,3421.7,3421.7,15778.0,llm_top_case_amount,0,0,8.138184992270434,0.0,8.138184992270434,9.66643522103567,Q1最低,山东,潍坊市,东部,cpca_court,0,基层法院,买卖合同纠纷,场外交易(OTC),买卖合同纠纷,（2023）鲁0783民初2515号,（2023）鲁0783民初2515号,,,场外交易(OTC),交易/买卖,2023,0
19a5839f-26e1-4de2-9871-b1dd0006562a,2024.0,1.0,1.0,民商事,有效,0.0,0.0,7750.0,7750.0,20000.0,llm_top_case_amount,0,0,8.955577146281511,0.0,8.955577146281511,9.90353755128617,Q1最低,云南,曲靖市,西部,cpca_court,0,基层法院,其他,未分类,房屋租赁合同纠纷,（2024）云0322民初2789号,（2024）云0322民初2789号,,,,其他民商事,2024,0
19ce7214-d3e2-49db-bf72-b124002bcd8c,2023.0,1.0,1.0,民商事,无效,1.0,1.0,380000.0,380000.0,380000.0,llm_top_case_amount,0,0,12.847929163278051,1.0,12.847929163278051,12.847929163278051,Q3,广东,深圳市,东部,cpca_court,1,基层法院,买卖合同纠纷,挖矿,买卖合同纠纷,（2023）粤0306民初9701号,（2023）粤0306民初9701号,,,挖矿,交易/买卖,2023,0
19d37f7c-f66f-403e-89ce-acec00b05380,2020.0,1.0,0.0,民商事,有效,0.0,0.0,20.0,20.0,50.0,llm_top_case_amount,0,0,3.044522437723423,0.0,3.044522437723423,3.9318256327243257,Q1最低,广东,广州市,东部,cpca_court,1,基层法院,网络服务合同纠纷,未分类,网络服务合同纠纷,（2019）粤0192民初51664号,(2019)粤0192民初51664号,,,,技术服务,2020,0
19e07b02-5455-4755-9fc6-b264018248b5,2024.0,1.0,1.0,民商事,有效,0.0,0.0,240000.0,240000.0,294979.84,llm_top_case_amount,0,0,12.388398368982116,1.0,12.388398368982116,12.594665684060129,Q3,云南,曲靖市,西部,cpca_court,0,基层法院,买卖合同纠纷,未分类,买卖合同纠纷,（2024）云0322民再2号,（2024）云0322民再2号,,,,交易/买卖,2024,0
19e23c30-9d88-47fd-9a97-b10900c656d6,2023.0,1.0,1.0,民商事,有效,0.0,0.0,30000.0,30000.0,30000.0,llm_top_case_amount,0,0,10.308985993422082,0.0,10.308985993422082,10.308985993422082,Q1最低,浙江,嘉兴市,东部,cpca_court,1,基层法院,其他,未分类,股权转让纠纷,（2023）浙0411民初2868号,(2023)浙0411民初2868号,,,,其他/未分类,2023,0
19e5a09d-bcd2-4b60-93a1-aaa400b10c45,2019.0,1.0,0.0,民商事,无效,1.0,1.0,18500.0,18500.0,18500.0,llm_top_case_amount,0,0,9.825580063659602,0.0,9.825580063659602,9.825580063659602,Q1最低,山东,济南市,东部,cpca_court,0,基层法院,合同纠纷,发币/ICO,合同纠纷,（2019）鲁0104民初880号,(2019)鲁0104民初880号,,,发币/ICO,ICO/发币,2019,0
19e7c928-b57d-4ce4-8310-af7a01371301,2022.0,1.0,1.0,民商事,无效,1.0,1.0,149991.0,149991.0,192991.0,llm_top_case_amount,0,0,11.918337238322788,0.0,11.918337238322788,12.170404016250714,Q2,广东,广州市,东部,cpca_court,1,基层法院,委托合同纠纷,委托理财/代投,委托合同纠纷,（2021）粤0113民初27845号,(2021)粤0113民初27845号,,,委托理财/代投,投资/理财,2022,0
19ed9e96-432c-4270-9316-b187006bad16,2024.0,1.0,1.0,民商事,无效,1.0,1.0,116000.0,116000.0,116000.0,llm_top_case_amount,0,0,11.661354090741,0.0,11.661354090741,11.661354090741,Q2,新疆,伊犁哈萨克自治州,西部,cpca_court,0,中级法院,不当得利纠纷,委托理财/代投,不当得利纠纷,（2024）新40民终727号,(2024)新40民终727号,,,委托理财/代投,投资/理财,2024,0
1a286e8e-bbf1-4913-bb57-a7c101161d02,2017.0,1.0,0.0,民商事,有效,0.0,0.0,2803.0,2803.0,21369.0,llm_top_case_amount,0,0,7.938802248154481,0.0,7.938802248154481,9.969743348313193,Q1最低,江苏,淮安市,东部,cpca_court,0,基层法院,民间借贷纠纷,其他,民间借贷纠纷,（2017）苏0812民初4338号,(2017)苏0812民初4338号,,,虚拟货币返利,借贷,2017,0
1a2e84e7-0be4-40d3-9e56-af3a0011ede1,2022.0,1.0,1.0,民商事,有效,0.0,0.0,21805.74,21805.74,22026.0,llm_top_case_amount,0,0,9.98997437530458,0.0,9.98997437530458,10.000024252584158,Q1最低,湖北,襄阳市,中部,cpca_court,0,基层法院,不当得利纠纷,场外交易(OTC),不当得利纠纷,（2022）鄂0624民初836号,(2022)鄂0624民初836号,,,场外交易(OTC),交易/买卖,2022,0
1a361ab9-b3be-4983-a835-b12b01538484,2023.0,1.0,1.0,民商事,无效,1.0,1.0,5100000.0,5100000.0,5100000.0,llm_top_case_amount,0,0,15.444751293772969,1.0,15.444751293772969,15.444751293772969,Q4最高,新疆,,西部,cpca_court,0,基层法院,其他,挖矿,建设工程施工合同纠纷,（2022）兵0401民初577号,(2022)兵0401民初577号,,,挖矿,挖矿,2023,1
1a57f11b-1814-471d-b18c-b234016fe50f,2024.0,1.0,1.0,民商事,无效,1.0,1.0,208000.0,208000.0,2208000.0,llm_top_case_amount,0,0,12.245298166364206,1.0,12.245298166364206,14.607598139277572,Q3,河北,邯郸市,东部,cpca_court,0,基层法院,买卖合同纠纷,挖矿,买卖合同纠纷,（2023）冀0426民初3952号,（2023）冀0426民初3952号,,,挖矿,交易/买卖,2024,0
1a5dfe68-6123-437b-a07b-ae0700954434,2021.0,1.0,1.0,民商事,有效,0.0,0.0,602785.0,602785.0,602785.16,llm_top_case_amount,0,0,13.309317520514542,1.0,13.309317520514542,13.309317785948672,Q3,辽宁,沈阳市,东北,cpca_court,0,基层法院,委托合同纠纷,委托理财/代投,委托合同纠纷,（2021）辽0181民初6275号,(2021)辽0181民初6275号,,,委托理财/代投,投资/理财,2021,0
1a5f6b61-064e-41f7-aa48-abc9008eb108,2020.0,1.0,0.0,民商事,未成立,1.0,1.0,21000.0,21000.0,210120.0,llm_top_case_amount,0,0,9.952325334619427,0.0,9.952325334619427,12.2554388342418,Q1最低,河南,安阳市,中部,cpca_court,0,基层法院,民间借贷纠纷,委托理财/代投,民间借贷纠纷,（2020）豫0503民初170号,(2020)豫0503民初170号,,,委托理财/代投,投资/理财,2020,0
1a6a1b0f-0ce2-4b30-82f6-b12600d0c308,2024.0,1.0,1.0,民商事,无效,1.0,1.0,65152.5,65152.5,130305.0,llm_top_case_amount,0,0,11.084501303289592,0.0,11.084501303289592,11.77764080963528,Q2,贵州,遵义市,西部,cpca_court,0,基层法院,不当得利纠纷,委托理财/代投,不当得利纠纷,（2023）黔0302民初14318号,（2023）黔0302民初14318号,,,委托理财/代投,投资/理财,2024,0
1a7d082e-c7d2-44c8-a11c-b1a701510c1a,2023.0,1.0,1.0,民商事,有效,0.0,0.0,1600000.0,1600000.0,1600000.0,llm_top_case_amount,0,0,14.285514812209817,1.0,14.285514812209817,14.285514812209817,Q4最高,四川,甘孜藏族自治州,西部,cpca_court,0,基层法院,合同纠纷,挖矿,合同纠纷,（2023）川3324民初3号,（2023）川3324民初3号,,,挖矿,挖矿,2023,1
1a9e7dac-b7fa-4658-a788-ab1b0099ea61,2019.0,1.0,0.0,民商事,无效,1.0,1.0,120000.0,120000.0,160000.0,llm_top_case_amount,0,0,11.695255355062796,0.0,11.695255355062796,11.982935344196433,Q2,安徽,淮北市,中部,cpca_court,0,中级法院,其他,未分类,建设工程施工合同纠纷,（2019）皖06民终1182号,(2019)皖06民终1182号,,,,其他民商事,2019,0
1aa79937-c032-4b46-9321-b1a4016ac36e,2023.0,1.0,1.0,民商事,无效,1.0,1.0,53500.0,53500.0,105000.0,llm_top_case_amount,0,0,10.887455624298198,0.0,10.887455624298198,11.561725152903833,Q2,浙江,嘉兴市,东部,cpca_court,1,基层法院,民间借贷纠纷,其他,民间借贷纠纷,（2023）浙0411民初3730号,（2023）浙0411民初3730号,,,虚拟货币买卖,交易/买卖,2023,0
1aa9d7ab-7429-4cbf-bf87-ac8400b032a3,2020.0,1.0,0.0,民商事,有效,0.0,0.0,1400000.0,1400000.0,1400000.0,llm_top_case_amount,0,0,14.151983508870948,1.0,14.151983508870948,14.151983508870948,Q4最高,浙江,台州市,东部,cpca_court,1,基层法院,民间借贷纠纷,委托理财/代投,民间借贷纠纷,（2020）浙1024民初4135号,(2020)浙1024民初4135号,,,委托理财/代投,投资/理财,2020,1
1aad0a04-bf2e-4b07-b9ea-aca100d3d354,2020.0,1.0,0.0,民商事,无效,1.0,1.0,397897.0,,397897.0,regex_text_amount_max,1,0,12.893950970013847,1.0,,12.893950970013847,Q3,陕西,西安市,西部,cpca_court,0,中级法院,不当得利纠纷,场外交易(OTC),不当得利纠纷,（2020）陕01民终5629号,(2020)陕01民终5629号,,,场外交易(OTC),交易/买卖,2020,0
1ab8afe0-a01e-4140-a452-ae8e00c7608c,2022.0,1.0,1.0,民商事,未成立,1.0,1.0,70000.0,70000.0,70000.0,llm_top_case_amount,0,0,11.156264806643742,0.0,11.156264806643742,11.156264806643742,Q2,浙江,衢州市,东部,cpca_court,1,基层法院,民间借贷纠纷,委托理财/代投,民间借贷纠纷,（2022）浙0881民初478号,（2022）浙0881民初478号,,,委托理财/代投,投资/理财,2022,0
1ab8d458-c45a-4fb4-bf9f-a931f7dd59d9,2023.0,1.0,1.0,民商事,有效,0.0,0.0,3000.0,,3000.0,regex_text_amount_max,1,0,8.006700845440367,0.0,,8.006700845440367,Q1最低,北京,,东部,cpca_court,1,基层法院,网络服务合同纠纷,未分类,网络服务合同纠纷,（2023）京0491民初10239号,(2023)京0491民初10239号,,,,技术服务,2023,0
1acc7379-41bc-421d-a62f-ac0c00b7306d,2020.0,1.0,0.0,民商事,有效,0.0,0.0,14800.0,14800.0,223410.0,llm_top_case_amount,0,0,9.60245002503719,0.0,9.60245002503719,12.31676840343816,Q1最低,云南,昆明市,西部,cpca_court,0,中级法院,民间借贷纠纷,虚拟货币投资,民间借贷纠纷,（2020）云01民终2060号,(2020)云01民终2060号,,,虚拟货币投资,投资/理财,2020,0
1acd6140-3317-4fd3-b54a-aaae00b1adc2,2019.0,1.0,0.0,民商事,无效,1.0,1.0,22000.0,22000.0,200000.0,llm_top_case_amount,0,0,9.99884318585288,0.0,9.99884318585288,12.206077645517674,Q1最低,山东,烟台市,东部,cpca_court,0,基层法院,民间借贷纠纷,虚拟货币投资,民间借贷纠纷,（2019）鲁0683民初661号,(2019)鲁0683民初661号,,,虚拟货币投资,投资/理财,2019,0
1ad6ca5d-44b5-4eac-a1bb-ac7f00a1a66b,2020.0,1.0,0.0,民商事,有效,0.0,0.0,87000.0,87000.0,87000.0,llm_top_case_amount,0,0,11.373674891823535,0.0,11.373674891823535,11.373674891823535,Q2,江苏,苏州市,东部,cpca_court,0,基层法院,委托合同纠纷,委托理财/代投,委托合同纠纷,（2020）苏0505民初328号,(2020)苏0505民初328号,,,委托理财/代投,投资/理财,2020,0
1ae04ab7-d096-40c7-b2aa-ac960036a84a,2018.0,1.0,0.0,民商事,有效,0.0,0.0,110000.0,110000.0,110000.0,llm_top_case_amount,0,0,11.60824473564232,0.0,11.60824473564232,11.60824473564232,Q2,江西,宜春市,中部,cpca_court,0,基层法院,民间借贷纠纷,虚拟货币借贷,民间借贷纠纷,（2018）赣0922民初1967号,(2018)赣0922民初1967号,,,虚拟货币借贷,借贷,2018,0
1ae7bed1-f66a-4ff5-9c49-acfa009f43a8,2021.0,1.0,1.0,民商事,有效,0.0,0.0,12500.0,12500.0,41800.0,llm_top_case_amount,0,0,9.433563920090563,0.0,9.433563920090563,10.640675541671662,Q1最低,山东,济宁市,东部,cpca_court,0,基层法院,委托合同纠纷,委托理财/代投,委托合同纠纷,（2020）鲁0811民初10965号,(2020)鲁0811民初10965号,,,委托理财/代投,投资/理财,2021,0
1ae858e6-14f4-4e83-830a-b2060033696b,2024.0,1.0,1.0,民商事,有效,0.0,0.0,12312211.65,12312211.65,12312211.65,llm_top_case_amount,0,0,16.32610222611908,1.0,16.32610222611908,16.32610222611908,Q4最高,内蒙古,锡林郭勒盟,西部,cpca_court,0,基层法院,其他,挖矿,供用电合同纠纷,（2023）内2502民初3085号,(2023)内2502民初3085号,,,挖矿,挖矿,2024,1
1aec8303-86f7-4489-8165-aae50036203e,2019.0,1.0,0.0,民商事,有效,0.0,0.0,1000000.0,1000000.0,200000000.0,llm_top_case_amount,0,0,13.815511557963774,1.0,13.815511557963774,19.11382792951231,Q4最高,江西,抚州市,中部,cpca_court,0,中级法院,民间借贷纠纷,挖矿,民间借贷纠纷,（2019）赣10民终826号,(2019)赣10民终826号,,,挖矿,借贷,2019,1
1af0d58f-64e8-4f08-9c02-aab600fd359a,2019.0,1.0,0.0,民商事,有效,0.0,0.0,2000000.0,2000000.0,2300501.1,llm_top_case_amount,0,0,14.508658238524095,1.0,14.508658238524095,14.648637961422278,Q4最高,重庆,,西部,cpca_court,0,中级法院,合同纠纷,其他,合同纠纷,（2019）渝01民终1271号,(2019)渝01民终1271号,,,未知,其他民商事,2019,1
1b015d2f-cd29-4b82-a2ff-b03c0010de94,2023.0,1.0,1.0,民商事,有效,0.0,0.0,37267.86,37267.86,40000.0,llm_top_case_amount,0,0,10.525913404401525,0.0,10.525913404401525,10.59665973278358,Q1最低,安徽,阜阳市,中部,cpca_court,0,基层法院,民间借贷纠纷,未分类,民间借贷纠纷,（2023）皖1203民初655号,（2023）皖1203民初655号,,,,借贷,2023,0
1b16b468-f1ed-419d-814f-a9c500ca97c6,2018.0,1.0,0.0,民商事,有效,0.0,0.0,170000.0,170000.0,170000.0,llm_top_case_amount,0,0,12.04355959836804,1.0,12.04355959836804,12.04355959836804,Q3,上海,市辖区,东部,cpca_court,1,基层法院,合同纠纷,挖矿,合同纠纷,（2018）沪0104民初16893号,(2018)沪0104民初16893号,,,挖矿,挖矿,2018,0
1b488977-4c02-46a6-8c12-ab8300bf032b,2019.0,1.0,0.0,民商事,有效,0.0,0.0,1050000.0,1050000.0,1050000.0,llm_top_case_amount,0,0,13.864301674514206,1.0,13.864301674514206,13.864301674514206,Q4最高,吉林,长春市,东北,cpca_court,0,基层法院,其他,虚拟货币投资,确认合同效力纠纷,（2019）吉0102民初2951号,(2019)吉0102民初2951号,,,虚拟货币投资,投资/理财,2019,1
1b51c26b-e3b1-4283-81f5-ac000117ccb7,2020.0,1.0,0.0,民商事,未成立,1.0,1.0,5000.0,5000.0,5000.0,llm_top_case_amount,0,0,8.517393171418904,0.0,8.517393171418904,8.517393171418904,Q1最低,江苏,盐城市,东部,cpca_court,0,基层法院,民间借贷纠纷,虚拟货币借贷,民间借贷纠纷,（2020）苏0982民初597号,（2020）苏0982民初597号,,,虚拟货币借贷,借贷,2020,0
1b93345e-24f2-4777-bfa9-fb975abd1c4c,2015.0,0.0,0.0,民商事,有效,0.0,0.0,4450.0,4450.0,18000.0,llm_top_case_amount,0,0,8.400884069015854,0.0,8.400884069015854,9.798182590890704,Q1最低,上海,市辖区,东部,cpca_court,1,基层法院,网络服务合同纠纷,未分类,网络服务合同纠纷,（2015）徐民一（民）初字第4525号,(2015)徐民一（民）初字第4525号,,,,技术服务,2015,0
1ba423a3-6f6f-4c8f-96c4-aa9d00333f58,2019.0,1.0,0.0,民商事,有效,0.0,0.0,150000.0,150000.0,150000.0,llm_top_case_amount,0,0,11.918397239722838,0.0,11.918397239722838,11.918397239722838,Q2,广西,贵港市,西部,cpca_court,0,中级法院,民间借贷纠纷,未分类,民间借贷纠纷,（2019）桂08民终1302号,(2019)桂08民终1302号,,,,借贷,2019,0
1bb98754-fd26-46cd-8684-b03e00b85ec3,2022.0,1.0,1.0,民商事,无效,1.0,1.0,60000.0,60000.0,62508.92,llm_top_case_amount,0,0,11.002116507732016,0.0,11.002116507732016,11.043080543129806,Q2,陕西,西安市,西部,cpca_court,0,基层法院,不当得利纠纷,委托理财/代投,不当得利纠纷,（2022）陕0103民初440号,（2022）陕0103民初440号,,,委托理财/代投,投资/理财,2022,0
1bbb9d1a-de62-4695-9009-ac9b00dace50,2020.0,1.0,0.0,民商事,无效,1.0,1.0,34500.0,34500.0,35000.0,llm_top_case_amount,0,0,10.448743588106623,0.0,10.448743588106623,10.463131911491969,Q1最低,广东,江门市,东部,cpca_court,1,基层法院,委托合同纠纷,委托理财/代投,委托合同纠纷,（2020）粤0784民初626号,(2020)粤0784民初626号,,,委托理财/代投,投资/理财,2020,0
1bd58351-4e60-4ed5-a341-aed700230401,2022.0,1.0,1.0,民商事,有效,0.0,0.0,250000.0,250000.0,250000.0,llm_top_case_amount,0,0,12.429220196836384,1.0,12.429220196836384,12.429220196836384,Q3,辽宁,沈阳市,东北,cpca_court,0,基层法院,民间借贷纠纷,委托理财/代投,民间借贷纠纷,（2021）辽0105民初16379号,(2021)辽0105民初16379号,,,委托理财/代投,投资/理财,2022,0
1bd7c4e8-cb65-4841-afb4-b245001898aa,2024.0,1.0,1.0,民商事,未成立,1.0,1.0,300000.0,300000.0,300000.0,llm_top_case_amount,0,0,12.611541086966117,1.0,12.611541086966117,12.611541086966117,Q3,湖北,襄阳市,中部,cpca_court,0,中级法院,民间借贷纠纷,虚拟货币借贷,民间借贷纠纷,（2024）鄂06民终2462号,(2024)鄂06民终2462号,,,虚拟货币借贷,借贷,2024,0
1be47dde-3010-497c-a2ea-ac7d000a002e,2020.0,1.0,0.0,民商事,有效,0.0,0.0,3300.0,,3300.0,regex_text_amount_max,1,0,8.101980731853192,0.0,,8.101980731853192,Q1最低,北京,市辖区,东部,cpca_court,1,基层法院,委托理财合同纠纷,委托理财/代投,委托理财合同纠纷,（2019）京0111民初19452号,(2019)京0111民初19452号,,,委托理财/代投,投资/理财,2020,0
1bea56a3-378c-4e16-812c-ad2500b73a2d,2021.0,1.0,1.0,民商事,有效,0.0,0.0,65000.0,65000.0,65225.0,llm_top_case_amount,0,0,11.082157933374816,0.0,11.082157933374816,11.085613441432056,Q2,浙江,绍兴市,东部,cpca_court,1,基层法院,网络服务合同纠纷,未分类,网络服务合同纠纷,（2021）浙0683民初1438号,(2021)浙0683民初1438号,,,,技术服务,2021,0
1bec443f-e518-4612-9dc8-acd7000f91f5,2019.0,1.0,0.0,民商事,有效,0.0,0.0,100000.0,100000.0,2160000.0,llm_top_case_amount,0,0,11.51293546492023,0.0,11.51293546492023,14.585619242623205,Q2,北京,市辖区,东部,cpca_court,1,基层法院,委托合同纠纷,委托理财/代投,委托合同纠纷,（2019）京0115民初16504号,(2019)京0115民初16504号,,,委托理财/代投,投资/理财,2019,0
1bfc9d32-0957-4fb8-b358-a9e300928744,2018.0,1.0,0.0,民商事,无效,1.0,1.0,60000.0,60000.0,160000.0,llm_top_case_amount,0,0,11.002116507732016,0.0,11.002116507732016,11.982935344196433,Q2,云南,普洱市,西部,cpca_court,0,基层法院,民间借贷纠纷,委托理财/代投,民间借贷纠纷,（2018）云0802民初1890号,(2018)云0802民初1890号,,,委托理财/代投,投资/理财,2018,0
1c01e544-2a67-4683-ad84-ab1700a33c4b,2019.0,1.0,0.0,民商事,有效,0.0,0.0,225000.0,225000.0,319370.0,llm_top_case_amount,0,0,12.323860125621126,1.0,12.323860125621126,12.674108715399834,Q3,湖北,襄阳市,中部,cpca_court,0,中级法院,民间借贷纠纷,未分类,民间借贷纠纷,（2019）鄂06民终215号,（2019）鄂06民终215号,,,,借贷,2019,0
1c25988d-a2dc-4d74-ac83-a77ad8803086,2023.0,1.0,1.0,民商事,无效,1.0,1.0,1832524.0,1832524.0,18000000.0,llm_top_case_amount,0,0,14.421205355214688,1.0,14.421205355214688,16.705882371415992,Q4最高,北京,,东部,cpca_court,1,中级法院,其他,未分类,保管合同纠纷,（2022）京04民初605号,(2022)京04民初605号,,,,其他民商事,2023,1
1c31f01a-4931-4c8a-b9c4-acdb0120aaa9,2020.0,1.0,0.0,民商事,无效,1.0,1.0,72490.0,72490.0,76490.0,llm_top_case_amount,0,0,11.191217695205982,0.0,11.191217695205982,11.244928365834843,Q2,江苏,徐州市,东部,cpca_court,0,基层法院,委托合同纠纷,委托理财/代投,委托合同纠纷,（2020）苏0382民初5113号,（2020）苏0382民初5113号,,,委托理财/代投,投资/理财,2020,0
1c3ae353-a105-445b-a8d6-af9e002bb83c,2022.0,1.0,1.0,民商事,有效,0.0,0.0,50000.0,50000.0,50000.0,llm_top_case_amount,0,0,10.819798284210286,0.0,10.819798284210286,10.819798284210286,Q2,黑龙江,绥化市,东北,cpca_court,0,中级法院,民间借贷纠纷,其他,民间借贷纠纷,（2022）黑12民终1454号,（2022）黑12民终1454号,,,其他,借贷,2022,0
1c4f51d9-5e7e-4488-a603-b10300b2f93e,2022.0,1.0,1.0,民商事,有效,0.0,0.0,98.0,98.0,98.0,llm_top_case_amount,0,0,4.59511985013459,0.0,4.59511985013459,4.59511985013459,Q1最低,广东,广州市,东部,cpca_court,1,基层法院,网络服务合同纠纷,未分类,网络服务合同纠纷,（2022）粤0192民初8768号,(2022)粤0192民初8768号,,,,技术服务,2022,0
1c520f87-8bd1-46e2-8556-aaa400b10e4c,2019.0,1.0,0.0,民商事,无效,1.0,1.0,57812.0,57812.0,57812.0,llm_top_case_amount,0,0,10.96496894286603,0.0,10.96496894286603,10.96496894286603,Q2,山东,济南市,东部,cpca_court,0,基层法院,合同纠纷,发币/ICO,合同纠纷,（2019）鲁0104民初697号,(2019)鲁0104民初697号,,,发币/ICO,ICO/发币,2019,0
1c528e7e-c62a-463e-842f-b15c00331bcd,2022.0,1.0,1.0,民商事,无效,1.0,1.0,135620.73,135620.73,135620.73,llm_top_case_amount,0,0,11.817624892387116,0.0,11.817624892387116,11.817624892387116,Q2,广西,柳州市,西部,cpca_court,0,基层法院,不当得利纠纷,委托理财/代投,不当得利纠纷,（2022）桂0204民初2799号,(2022)桂0204民初2799号,,,委托理财/代投,投资/理财,2022,0
1c530523-b59c-4e4d-8642-50dd6e7b2a8b,2016.0,0.0,0.0,民商事,有效,0.0,0.0,520000.0,520000.0,520000.0,llm_top_case_amount,0,0,13.161586013632684,1.0,13.161586013632684,13.161586013632684,Q3,山东,泰安市,东部,cpca_court,0,基层法院,民间借贷纠纷,虚拟货币借贷,民间借贷纠纷,（2016）鲁0923民初2078号,(2016)鲁0923民初2078号,,,虚拟货币借贷,借贷,2016,0
