doc_id,dsv4_status,dsv4_error,dsv4_model,dsv4_temperature,case_amount,case_amount_old,case_amount_dsv4,case_number,court_name,court_level,judgment_date,first_instance_case_number,region,doc_type,case_type_primary,case_type_secondary,procedure_stage,is_appeal,plaintiff_types,defendant_types,vc_involved,currency_types,activity_type,legal_characterization,vc_property_legality,contract_validity,contract_validity_regex,reason_for_invalidity,cited_laws,cited_policies,judicial_framing,outcome_summary,reasoning_summary,year,post2017,post2021,case_domain,contract_invalid,contract_invalid_strict,amount_master_cny,llm_top_case_amount_cny,regex_text_amount_max_cny,amount_master_source,amount_regex_fallback_flag,amount_llm_regex_conflict_flag,log_amount_master,high_amount,log_llm_case_amount,log_regex_text_max,amount_quartile,q4_amount,region_province,region_macro,region_big4,court_level_group,cause_group,transaction_type,year_int,year_c,amount_log,amount_log_llm,amount_log_regex,transaction_code,transaction_label,region_macro_code,region_macro_label,court_level_code,court_level_label,province_cluster,cause_code,cause_label,amount_top1,amount_winsor_cny,amount_log_winsor,amount_positive
72f05b50-0a94-4b70-8a58-ad2200ceaefa,ok,,deepseek-ai/DeepSeek-V4-Flash,0.0,450000.0,450000.0,450000.0,(2021)闽0302刑初105号,莆田市城厢区人民法院,基层法院,2021-04-01,,福建省,判决书,刑事,掩饰、隐瞒犯罪所得、犯罪所得收益罪,一审,0.0,"[""人民检察院""]","[""自然人""]",1.0,"[""USDT"",""比特币""]",洗钱/掩隐,掩饰、隐瞒犯罪所得罪,未明确,,1.0,[],"[""《中华人民共和国刑法》第三百一十二条第一款"",""《中华人民共和国刑法》第六十七条第三款"",""《中华人民共和国刑法》第六十四条""]",[],"[""明知犯罪所得"",""通过交易虚拟货币帮助转移""]",被告人关某某犯掩饰、隐瞒犯罪所得罪，判处有期徒刑三年，并处罚金三万元；责令退出违法所得四百五十元；扣押物品由扣押机关没收。,被告人关某某明知他人汇入其银行账户的资金系犯罪所得，仍通过购买并转移USDT虚拟货币的方式帮助转移，数额达450000元，情节严重，构成掩饰、隐瞒犯罪所得罪。,2021.0,1.0,1.0,刑事,,,450000.0,450000.0,450000.0,llm_top_case_amount,0.0,0.0,13.017005083966255,1.0,13.017005083966255,13.017005083966255,Q3,0,福建,东部,0,基层法院,掩饰、隐瞒犯罪所得、犯罪所得收益罪,其他/未分类,2021,1.0,13.017005083966255,13.017005083966255,13.017005083966255,OtherUnclassified,其他/未分类,East,东部,Basic,基层法院,福建,CauseOther,其他案由,0,450000.0,13.017005083966255,1
72f57056-feef-44d3-8779-b0d6009dcf1d,ok,,deepseek-ai/DeepSeek-V4-Flash,0.0,140000.0,5000.0,140000.0,(2023)沪0101刑初777号,黄浦区人民法院,基层法院,2023-11-14,,上海市,判决书,刑事,帮助信息网络犯罪活动罪,一审,0.0,"[""人民检察院""]","[""自然人""]",1.0,"[""USDT""]",帮助信息网络犯罪活动,帮助信息网络犯罪活动罪,未明确,,1.0,[],"[""《中华人民共和国刑法》第二百八十七条之二第一款"",""《中华人民共和国刑法》第二十五条第一款"",""《中华人民共和国刑法》第二十六条第一款、第四款"",""《中华人民共和国刑法》第二十七条"",""《中华人民共和国刑法》第六十七条第三款"",""《中华人民共和国刑法》第五十二条"",""《中华人民共和国刑法》第五十三条"",""《中华人民共和国刑法》第六十四条"",""《中华人民共和国刑事诉讼法》第十五条""]",[],"[""违法所得追缴""]",三被告人均被判处有期徒刑并处罚金，违法所得予以追缴,被告人明知他人实施信息网络犯罪活动，结伙提供通讯传输技术支持，情节严重，构成帮助信息网络犯罪活动罪,2023.0,1.0,1.0,刑事,,,5000.0,5000.0,70000.0,llm_top_case_amount,0.0,0.0,8.517393171418904,0.0,8.517393171418904,11.156264806643742,Q1,0,上海,东部,1,基层法院,帮助信息网络犯罪活动罪,其他/未分类,2023,3.0,8.517393171418904,8.517393171418904,11.156264806643742,OtherUnclassified,其他/未分类,East,东部,Basic,基层法院,上海,CauseOther,其他案由,0,5000.0,8.517393171418904,1
72fe3ae2-2919-4eec-802b-ad2200c2be44,ok,,deepseek-ai/DeepSeek-V4-Flash,0.0,2439395.08,10000.0,2439395.08,(2021)豫1526刑初102号,潢川县人民法院,基层法院,2021-04-19,,河南省,判决书,刑事,妨害信用卡管理罪,一审,0.0,"[""人民检察院""]","[""自然人""]",1.0,"[""虚拟货币""]",洗钱/掩隐,妨害信用卡管理罪、帮助信息网络犯罪活动罪,未明确,,1.0,[],"[""《中华人民共和国刑法》第一百七十七条之一"",""《中华人民共和国刑法》第二百八十七条之二第一款"",""《中华人民共和国刑法》第六十七条第一款"",""《中华人民共和国刑法》第六十七条第三款"",""《中华人民共和国刑法》第六十四条"",""《中华人民共和国刑法》第五十二条"",""《中华人民共和国刑事诉讼法》第十五条"",""《中华人民共和国刑事诉讼法》第二百零一条第一款""]",[],"[""定罪处罚""]",被告人胡某某犯妨害信用卡管理罪，判处有期徒刑七个月，并处罚金一万元；被告人万某某犯帮助信息网络犯罪活动罪，判处有期徒刑六个月，并处罚金一万元；退缴违法所得及犯罪工具予以没收。,被告人胡某某购买并持有他人银行卡，租用账户通过虚拟货币交易转移诈骗资金，构成妨害信用卡管理罪；被告人万某某明知他人实施电信网络犯罪，提供支付结算，情节严重，构成帮助信息网络犯罪活动罪。二被告人认罪认罚，具有自首或坦白情节，主动退缴违法所得并预缴罚金，依法从轻处罚。,2021.0,1.0,1.0,刑事,,,10000.0,10000.0,2439395.08,llm_top_case_amount,0.0,0.0,9.210440366976515,0.0,9.210440366976515,14.707261058437457,Q1,0,河南,中部,0,基层法院,妨害信用卡管理罪,其他/未分类,2021,1.0,9.210440366976517,9.210440366976517,14.707261058437455,OtherUnclassified,其他/未分类,Central,中部,Basic,基层法院,河南,CauseOther,其他案由,0,10000.0,9.210440366976517,1
730debc9-9e06-43af-a405-aae80164cf70,ok,,deepseek-ai/DeepSeek-V4-Flash,0.0,280000.0,280000.0,280000.0,(2018)津0114民初16039号,武清区人民法院,基层法院,2019-08-13,,天津市,判决书,民事,买卖合同纠纷,一审,0.0,"[""自然人""]","[""自然人"",""法人""]",1.0,"[""英世币""]",交易所炒币,买卖合同,特定虚拟商品,无效,1.0,"[""损害社会公共利益""]","[""《中华人民共和国合同法》第十条"",""《中华人民共和国合同法》第五十二条"",""《中华人民共和国民事诉讼法》第一百三十条""]","[""《关于防范比特币风险的通知》"",""《关于防范代币发行融资风险的公告》""]","[""返还本金""]",部分支持原告诉请，判决被告返还原告280000元,法院认为英世币与比特币等虚拟货币性质相同，交易不受法律保护，口头买卖合同因损害社会公共利益而无效，被告应返还收取的款项,2019.0,1.0,0.0,民商事,1.0,1.0,280000.0,280000.0,1280000.0,llm_top_case_amount,0.0,0.0,12.54254845357358,1.0,12.54254845357358,14.062371417145494,Q3,0,天津,东部,0,基层法院,买卖合同纠纷,投资/理财,2019,-1.0,12.54254845357358,12.54254845357358,14.062371417145494,Investment,投资/理财,East,东部,Basic,基层法院,天津,Cause02,买卖合同纠纷,0,280000.0,12.54254845357358,1
73128c30-9089-40a7-913d-adea00a7aeb2,ok,,deepseek-ai/DeepSeek-V4-Flash,0.0,230000.0,380000.0,230000.0,(2021)粤0111民初24743号,广州市白云区人民法院,基层法院,2021-09-08,,广东省,判决书,民事,合同纠纷,一审,0.0,"[""自然人""]","[""自然人"",""自然人""]",1.0,"[""火币""]",虚拟货币借贷,合同纠纷,未明确,有效,1.0,[],"[""《中华人民共和国民法典》第七条"",""《中华人民共和国民法典》第一百一十八条"",""《中华人民共和国民法典》第一百一十九条"",""《中华人民共和国民法典》第一百三十一条"",""《中华人民共和国民法典》第一百七十六条"",""《中华人民共和国民事诉讼法》第六十四条"",""《中华人民共和国民事诉讼法》第一百四十四条""]",[],"[""风险自担""]",支持返还本金及利息、律师费，保证人承担连带责任,法院认为双方投资虚拟货币后经结算形成欠条，被告已部分履行，故对原告主张的债权及律师费予以支持。,2021.0,1.0,1.0,民商事,0.0,0.0,380000.0,380000.0,390000.0,llm_top_case_amount,0.0,0.0,12.847929163278051,1.0,12.847929163278051,12.873904582205109,Q3,0,广东,东部,1,基层法院,合同纠纷,借贷,2021,1.0,12.847929163278053,12.847929163278053,12.873904582205107,Lending,借贷,East,东部,Basic,基层法院,广东,Cause01,合同纠纷,0,380000.0,12.847929163278053,1
73169d04-d608-4770-9b35-aa6c00443553,ok,,deepseek-ai/DeepSeek-V4-Flash,0.0,159999.0,160000.0,159999.0,(2019)黑01民终1352号,黑龙江省哈尔滨市中级人民法院,中级法院,2019-03-11,,黑龙江省,判决书,民事,委托合同纠纷,二审,1.0,"[""自然人""]","[""自然人""]",1.0,"[""比特币""]",委托理财/代投,委托合同关系,未明确,有效,1.0,[],"[""《最高人民法院<关于审理民间借贷案件适用法律若干问题的规定>》第十五条"",""《中华人民共和国民事诉讼法》第一百七十条第一款第一项""]",[],"[""风险自担""]","驳回上诉，维持原判；盛某某返还王某2投资款1,999元，驳回其他诉讼请求","法院认定双方形成委托合同关系，盛某某已完成委托事务（注册账户、买入比特币），王某2未能证明借贷关系成立，故仅支持返还剩余投资款1,999元",2019.0,1.0,0.0,民商事,0.0,0.0,160000.0,160000.0,226944.4,llm_top_case_amount,0.0,0.0,11.982935344196433,1.0,11.982935344196433,12.332464738897528,Q3,0,黑龙江,东北,0,中级法院,委托合同纠纷,投资/理财,2019,-1.0,11.982935344196433,11.982935344196433,12.332464738897528,Investment,投资/理财,Northeast,东北,Intermediate,中级法院,黑龙江,Cause03,委托合同纠纷,0,160000.0,11.982935344196433,1
73193655-22b7-4223-8682-ab9000985b14,ok,,deepseek-ai/DeepSeek-V4-Flash,0.0,379720.0,379720.0,379720.0,(2017)豫0603刑初313号,鹤壁市山城区人民法院,基层法院,2019-10-21,,河南省,判决书,刑事,诈骗罪,一审,0.0,[],"[""自然人""]",0.0,[],,诈骗罪,,,1.0,[],"[""《中华人民共和国刑法》第二百六十六条"",""《中华人民共和国刑法》第二十五条第一款"",""《中华人民共和国刑法》第二十七条"",""《中华人民共和国刑法》第六十七条第三款"",""《中华人民共和国刑法》第六十四条"",""《中华人民共和国刑法》第五十二条"",""《中华人民共和国刑法》第五十三条""]",[],"[""共同犯罪"",""从犯"",""坦白"",""退赃"",""取得谅解""]",被告人张某某犯诈骗罪，判处有期徒刑三年，并处罚金五万元；被告人汪某某犯诈骗罪，判处有期徒刑二年二个月零七天，并处罚金三万元；责令退赔被害人违法所得，作案工具予以没收。,法院认定二被告人以非法占有为目的，虚构投资理财事实骗取他人财物，数额巨大，构成诈骗罪；张某某部分退赃并取得谅解，汪某某系从犯，均具有坦白情节，依法从轻处罚。,2019.0,1.0,0.0,刑事,,,379720.0,379720.0,380000.0,llm_top_case_amount,0.0,0.0,12.847192051511705,1.0,12.847192051511705,12.847929163278051,Q3,0,河南,中部,0,基层法院,诈骗罪,其他/未分类,2019,-1.0,12.847192051511703,12.847192051511703,12.847929163278053,OtherUnclassified,其他/未分类,Central,中部,Basic,基层法院,河南,CauseOther,其他案由,0,379720.0,12.847192051511703,1
7326383c-56d5-4da0-a66b-b10300b08811,ok,,deepseek-ai/DeepSeek-V4-Flash,0.0,370000.0,370000.0,370000.0,（2023）豫0781刑初473号,卫辉市人民法院,基层法院,2023-11-24,,河南省,判决书,刑事,帮助信息网络犯罪活动罪,一审,0.0,"[""人民检察院""]","[""自然人""]",1.0,"[""USDT"",""MOS"",""DOR"",""AMO"",""BIN""]",发币/ICO,帮助信息网络犯罪活动罪,未明确,,1.0,[],"[""《中华人民共和国刑法》第二百八十七条之二第一款"",""《中华人民共和国刑法》第四十五条"",""《中华人民共和国刑法》第五十二条"",""《中华人民共和国刑法》第六十一条"",""《中华人民共和国刑法》第六十七条第一款"",""《中华人民共和国刑法》第七十二条第一、三款"",""《中华人民共和国刑法》第七十三条第二、三款"",""《中华人民共和国刑法》第七十六条"",""《中华人民共和国刑法》第六十四条"",""《中华人民共和国刑事诉讼法》第十五条""]",[],"[""自首"",""退出违法所得"",""认罪认罚"",""缓刑""]",被告人卢某某犯帮助信息网络犯罪活动罪，判处有期徒刑一年零六个月，缓刑二年，并处罚金人民币三万元；退出的违法所得37万元依法予以没收。,被告人卢某某明知他人利用信息网络实施犯罪，为其编写合约代码并提供互联网接入等技术支持，构成帮助信息网络犯罪活动罪；其具有自首、退出违法所得、认罪认罚等从轻情节，依法适用缓刑。,2023.0,1.0,1.0,刑事,,,370000.0,370000.0,370000.0,llm_top_case_amount,0.0,0.0,12.821260987319455,1.0,12.821260987319455,12.821260987319455,Q3,0,河南,中部,0,基层法院,帮助信息网络犯罪活动罪,ICO/发币,2023,3.0,12.821260987319457,12.821260987319457,12.821260987319457,ICO,ICO/发币,Central,中部,Basic,基层法院,河南,CauseOther,其他案由,0,370000.0,12.821260987319457,1
73311ed7-19d9-472d-bfe2-a92c0116f11d,ok,,deepseek-ai/DeepSeek-V4-Flash,0.0,700952.0,700952.0,700952.0,（2018）闽0525刑初62号,永春县人民法院,基层法院,2018-05-24,,福建省,判决书,刑事,开设赌场罪,一审,0.0,"[""人民检察院""]","[""自然人""]",0.0,[],,开设赌场罪,,,1.0,[],"[""《中华人民共和国刑法》第三百零三条第二款"",""《中华人民共和国刑法》第二十五条第一款"",""《中华人民共和国刑法》第五十二条"",""《中华人民共和国刑法》第五十三条"",""《中华人民共和国刑法》第六十四条"",""《中华人民共和国刑法》第六十七条第一、三款"",""《中华人民共和国刑法》第七十二条第一、三款"",""《中华人民共和国刑法》第七十六条""]","[""XX人民法院、最高人民检察院、公安部《关于办理网络赌博犯罪案件适用法律若干问题的意见》""]","[""情节严重"",""自首"",""从轻处罚"",""缓刑""]",被告人陈某某、林某某犯开设赌场罪，均被判处有期徒刑并宣告缓刑，并处罚金，违法所得予以追缴。,二被告人以营利为目的，利用互联网为赌博网站担任代理并接受投注，接受他人投注金额分别达700952元和347902元，情节严重，构成开设赌场罪；陈某某有自首情节，林某某如实供述，均从轻处罚并适用缓刑。,2018.0,1.0,0.0,刑事,,,700952.0,700952.0,724382.0,llm_top_case_amount,0.0,0.0,13.460196116693366,1.0,13.460196116693366,13.49307553701862,Q3,0,福建,东部,0,基层法院,开设赌场罪,其他/未分类,2018,-2.0,13.460196116693366,13.460196116693366,13.493075537018619,OtherUnclassified,其他/未分类,East,东部,Basic,基层法院,福建,CauseOther,其他案由,0,700952.0,13.460196116693366,1
73325639-a147-4c14-876c-aa69008ea5c8,ok,,deepseek-ai/DeepSeek-V4-Flash,0.0,284640.0,284640.0,284640.0,(2018)沪0107民初17954号,普陀区人民法院,基层法院,2019-03-05,,上海市,判决书,民事,买卖合同纠纷,一审,0.0,"[""法人""]","[""法人""]",1.0,"[""虚拟币""]",挖矿,买卖合同关系,未明确,有效,1.0,[],"[""《中华人民共和国合同法》第六十条第一款"",""《中华人民共和国合同法》第一百零七条"",""《中华人民共和国合同法》第一百三十五条"",""《中华人民共和国民事诉讼法》第一百四十四条""]",[],"[""支持返还本金""]","支持原告要求被告支付销售折让金284,640元及交付PHINAS硬件设备1200台、PHICOMMH1M移动硬盘1200台的诉讼请求。",法院认定原被告之间系买卖合同关系，原告已履行支付货款义务，被告应依约交付货物并支付销售折让金。,2019.0,1.0,0.0,民商事,0.0,0.0,284640.0,284640.0,2846676.3,llm_top_case_amount,0.0,0.0,12.55898401610316,1.0,12.55898401610316,14.861663012452665,Q3,0,上海,东部,1,基层法院,买卖合同纠纷,交易/买卖,2019,-1.0,12.558984016103159,12.558984016103159,14.861663012452665,Trading,交易/买卖,East,东部,Basic,基层法院,上海,Cause02,买卖合同纠纷,0,284640.0,12.558984016103159,1
7340a078-2dcc-49df-9328-a983008c4bdd,ok,,deepseek-ai/DeepSeek-V4-Flash,0.0,736.0,736.0,736.0,(2018)皖0403民初1927号,淮南市田家庵区人民法院,基层法院,2018-07-20,,安徽省,判决书,民事,民间借贷纠纷,一审,0.0,"[""自然人""]","[""自然人""]",1.0,"[""虚拟币""]",虚拟货币借贷,民间借贷,网络虚拟财产,有效,1.0,[],"[""《中华人民共和国民法通则》第八十四条"",""《中华人民共和国民法通则》第九十条"",""《中华人民共和国民法总则》第一百二十七条"",""《中华人民共和国民事诉讼法》第一百四十四条"",""《中华人民共和国民事诉讼法》第二百五十三条""]",[],"[""返还本金""]",支持返还本金736元,法院认定涉案虚拟币属于网络虚拟财产，被告出具的欠条证明双方形成债权债务关系，被告应返还原告剩余欠款736元。,2018.0,1.0,0.0,民商事,0.0,0.0,736.0,736.0,1061.0,llm_top_case_amount,0.0,0.0,6.602587892189336,0.0,6.602587892189336,6.967909201801884,Q1,0,安徽,中部,0,基层法院,民间借贷纠纷,借贷,2018,-2.0,6.602587892189336,6.602587892189336,6.967909201801884,Lending,借贷,Central,中部,Basic,基层法院,安徽,Cause00,民间借贷纠纷,0,736.0,6.602587892189336,1
7342814a-7453-485e-b6db-aae400906988,ok,,deepseek-ai/DeepSeek-V4-Flash,0.0,2578658100.0,2578658100.0,2578658100.0,(2019)湘1221刑初58号,中方县人民法院,基层法院,2019-09-29,,湖南省,判决书,刑事,组织、领导传销活动罪,一审,0.0,"[""人民检察院""]","[""自然人""]",1.0,"[""虚拟货币""]",其他,组织、领导传销活动罪,未明确,,1.0,[],"[""《中华人民共和国刑法》第二百二十四条之一"",""《中华人民共和国刑法》第二十五条第一款"",""《中华人民共和国刑法》第二十七条"",""《中华人民共和国刑法》第六十四条"",""《中华人民共和国刑法》第六十七条第一款、第三款"",""《中华人民共和国刑法》第七十二条第一款、第三款"",""《中华人民共和国刑法》第七十三条第二款、第三款""]","[""《最高人民法院最高人民检察院公安部关于办理组织领导传销活动刑事案件适用法律若干问题的意见》""]","[""情节严重"",""从犯"",""自首"",""认罪认罚"",""缓刑""]",六名被告人均被认定犯组织、领导传销活动罪，情节严重，均被判处有期徒刑缓刑并处罚金，违法所得予以追缴。,法院认定FIS平台系以投资理财为名，要求参加者缴纳费用获得加入资格，按一定顺序组成层级，以发展人员数量作为返利依据，骗取财物，扰乱经济秩序，构成组织、领导传销活动罪；各被告人系从犯，部分具有自首或认罪认罚情节，依法减轻处罚并适用缓刑。,2019.0,1.0,0.0,刑事,,,2578658100.0,2578658100.0,2578658100.0,llm_top_case_amount,0.0,0.0,21.670534984681275,1.0,21.670534984681275,21.670534984681275,Q4,1,湖南,中部,0,基层法院,组织、领导传销活动罪,其他/未分类,2019,-1.0,21.670534984681275,21.670534984681275,21.670534984681275,OtherUnclassified,其他/未分类,Central,中部,Basic,基层法院,湖南,CauseOther,其他案由,1,5802139.700000017,15.573737493627988,1
734c6666-4bdf-4aba-a78e-90ec58f1dfa3,ok,,deepseek-ai/DeepSeek-V4-Flash,0.0,3420000.0,3420000.0,3420000.0,(2017)粤03民终716号,广东省深圳市中级人民法院,中级法院,2017-05-02,不适用,广东省,判决书,民事,侵害作品信息网络传播权纠纷,二审,1.0,"[""法人""]","[""法人""]",0.0,[],未知,侵害作品信息网络传播权纠纷,,,1.0,[],"[""《中华人民共和国著作权法》第四十八条"",""《中华人民共和国著作权法》第四十九条"",""《中华人民共和国民事诉讼法》第六十四条第一款"",""《中华人民共和国民事诉讼法》第一百七十条第一款第(一)项""]",[],"[""侵权赔偿""]",驳回上诉，维持原判，上诉人赔偿被上诉人经济损失342万元及合理费用5万元,被上诉人享有涉案录音制品的独占性信息网络传播权，上诉人未经许可在其运营的音乐平台上提供涉案歌曲的在线播放和下载，构成侵权；一审法院综合考虑授权许可费、侵权性质、持续时间、作品知名度等因素确定的赔偿数额并无不当。,2017.0,1.0,0.0,民商事,,,3420000.0,3420000.0,120000000.0,llm_top_case_amount,0.0,0.0,15.045151401436408,1.0,15.045151401436408,18.603002309079653,Q4,1,广东,东部,1,中级法院,侵害作品信息网络传播权纠纷,技术服务,2017,-3.0,15.045151401436407,15.045151401436407,18.603002309079653,TechService,技术服务,East,东部,Intermediate,中级法院,广东,CauseOther,其他案由,0,3420000.0,15.045151401436407,1
735779d9-b98b-4622-8417-b2640182474d,ok,,deepseek-ai/DeepSeek-V4-Flash,0.0,80500.0,80500.0,80500.0,（2024）云0322民初3243号,陆良县人民法院,基层法院,2024-08-16,,云南省,判决书,民事,民间借贷纠纷,一审,0.0,"[""自然人""]","[""自然人""]",0.0,[],,民间借贷,,有效,1.0,[],"[""《中华人民共和国民法典》第五百零九条"",""《中华人民共和国民法典》第六百六十七条"",""《中华人民共和国民法典》第六百七十五条"",""《中华人民共和国民事诉讼法》第一百四十七条""]",[],"[""返还本金""]",判决被告徐某某返还原告郭某某借款本金80500元,法院认定原被告之间的借款行为真实、合法，被告未按约还款构成违约，应承担继续还款的违约责任。,2024.0,1.0,1.0,民商事,0.0,0.0,80500.0,80500.0,97026.54,llm_top_case_amount,0.0,0.0,11.296024885689746,0.0,11.296024885689746,11.48275013471434,Q2,0,云南,西部,0,基层法院,民间借贷纠纷,借贷,2024,4.0,11.296024885689746,11.296024885689746,11.482750134714339,Lending,借贷,West,西部,Basic,基层法院,云南,Cause00,民间借贷纠纷,0,80500.0,11.296024885689746,1
7364f384-fe53-414d-a539-b2180181f476,ok,,deepseek-ai/DeepSeek-V4-Flash,0.0,4930433.35,4930433.35,4930433.35,(2024)豫0203刑初45号,开封市顺河回族区人民法院,基层法院,2024-06-17,,河南省,判决书,刑事,诈骗罪,一审,0.0,"[""人民检察院""]","[""自然人""]",1.0,"[""比特币""]",其他,诈骗罪,未明确,,1.0,[],"[""《中华人民共和国刑法》第二百六十六条"",""《中华人民共和国刑法》第二十五条"",""《中华人民共和国刑法》第二十七条"",""《中华人民共和国刑法》第六十五条第一款"",""《中华人民共和国刑法》第六十七条第三款"",""《中华人民共和国刑法》第六十四条"",""《中华人民共和国刑法》第四十七条""]",[],"[""定罪处罚""]",三被告人均犯诈骗罪，分别判处有期徒刑并处罚金，犯罪工具予以没收。,被告人以非法占有为目的，虚构事实、隐瞒真相，通过推广‘五行金表’项目骗取被害人财物，数额特别巨大或巨大，构成诈骗罪；三被告人均系从犯，具有坦白情节，部分系累犯，依法从轻或减轻处罚。,2024.0,1.0,1.0,刑事,,,4930433.35,4930433.35,4930433.35,llm_top_case_amount,0.0,0.0,15.410937645586268,1.0,15.410937645586268,15.410937645586268,Q4,1,河南,中部,0,基层法院,诈骗罪,其他/未分类,2024,4.0,15.410937645586268,15.410937645586268,15.410937645586268,OtherUnclassified,其他/未分类,Central,中部,Basic,基层法院,河南,CauseOther,其他案由,0,4930433.35,15.410937645586268,1
736da52e-c333-483e-af4b-a92101159985,ok,,deepseek-ai/DeepSeek-V4-Flash,0.0,9000.0,9000.0,,(2017)粤0112民初3538号,广州市黄埔区人民法院,基层法院,2017-09-22,,广东省,判决书,民事,侵害作品信息网络传播权纠纷,一审,0.0,"[""法人""]","[""法人"",""法人"",""法人""]",0.0,[],,侵害作品信息网络传播权纠纷,,,1.0,[],"[""《中华人民共和国著作权法》第四十二条"",""《中华人民共和国著作权法》第四十八条第(四)项"",""《中华人民共和国著作权法》第四十九条"",""《最高人民法院关于审理著作权民事纠纷案件适用法律若干问题的解释》第七条"",""《最高人民法院关于审理著作权民事纠纷案件适用法律若干问题的解释》第二十五条"",""《最高人民法院关于审理著作权民事纠纷案件适用法律若干问题的解释》第二十六条"",""《中华人民共和国民事诉讼法》第六十四条第一款""]",[],"[""侵权赔偿""]",判令被告乐读公司赔偿原告经济损失9000元（含合理费用），驳回原告其他诉讼请求。,法院认定原告经授权享有涉案歌曲的信息网络传播权，被告乐读公司作为网易云音乐平台的运营主体，未经许可提供涉案歌曲的点播和下载服务，构成侵权，综合考虑侵权情节、主观过错、作品知名度及合理开支等因素酌情确定赔偿数额。,2017.0,1.0,0.0,民商事,,,9000.0,9000.0,10000000.0,llm_top_case_amount,0.0,0.0,9.105090961257083,0.0,9.105090961257083,16.118095750958314,Q1,0,广东,东部,1,基层法院,侵害作品信息网络传播权纠纷,技术服务,2017,-3.0,9.105090961257085,9.105090961257085,16.118095750958314,TechService,技术服务,East,东部,Basic,基层法院,广东,CauseOther,其他案由,0,9000.0,9.105090961257085,1
736f7f25-cd2c-44a5-9dd4-ae1501441f5e,ok,,deepseek-ai/DeepSeek-V4-Flash,0.0,293510.0,293510.0,293510.0,(2021)闽01刑终359号,福建省福州市中级人民法院,中级法院,2021-07-22,,福建省,判决书,刑事,开设赌场罪,二审,1.0,[],"[""自然人""]",1.0,"[""虚拟货币""]",赌博,开设赌场罪,未明确,,1.0,[],"[""《中华人民共和国刑法》第三百零三条第二款"",""《中华人民共和国刑法》第二十五条第一款"",""《中华人民共和国刑法》第二十六条第一款"",""《中华人民共和国刑法》第二十七条"",""《中华人民共和国刑法》第六十七条第一款、第三款"",""《中华人民共和国刑法》第七十二条"",""《中华人民共和国刑法》第七十三条"",""《中华人民共和国刑法》第六十四条"",""《中华人民共和国刑事诉讼法》第二百三十六条第一款第(二)项""]",[],"[""情节严重"",""主犯"",""从犯"",""自首"",""退赃"",""缓刑""]",维持原判对王某某、林某2、林某3、朱某某的定罪量刑及没收部分，改判林某4、高某某缓刑,王某某、林某2系主犯，原判量刑已为法定最低刑且二人有吸毒前科不宜缓刑；林某4、高某某系从犯，认罪悔罪并缴纳罚金，无前科，可适用缓刑,2021.0,1.0,1.0,刑事,,,293510.0,293510.0,6715990.0,llm_top_case_amount,0.0,0.0,12.58967039625326,1.0,12.58967039625326,15.720001957095288,Q3,0,福建,东部,0,中级法院,开设赌场罪,其他/未分类,2021,1.0,12.58967039625326,12.58967039625326,15.720001957095288,OtherUnclassified,其他/未分类,East,东部,Intermediate,中级法院,福建,CauseOther,其他案由,0,293510.0,12.58967039625326,1
73748237-c2f5-4714-8294-b13c0034277e,ok,,deepseek-ai/DeepSeek-V4-Flash,0.0,45085313.98,34536408.67,45085313.98,（2023）内0782刑初22号,牙克石市人民法院,基层法院,2023-03-14,,内蒙古自治区,判决书,刑事,帮助信息网络犯罪活动罪,一审,0.0,"[""人民检察院""]","[""自然人""]",1.0,"[""USDT""]",帮助信息网络犯罪活动,帮助信息网络犯罪活动罪,未明确,无效,1.0,[],"[""《中华人民共和国刑法》第二百八十七条之二第一款"",""《中华人民共和国刑法》第六十七条第一款、第三款"",""《中华人民共和国刑法》第六十四条"",""《中华人民共和国刑法》第二十五条第一款"",""《中华人民共和国刑法》第二十六条第一款"",""《中华人民共和国刑法》第二十七条"",""《中华人民共和国刑法》第六十五条第一款"",""《中华人民共和国刑法》第六十八条"",""《中华人民共和国刑事诉讼法》第十五条"",""《最高人民法院关于适用〈中华人民共和国刑事诉讼法〉的解释》第四百四十四条"",""《最高人民法院关于适用〈中华人民共和国刑事诉讼法〉的解释》第四百四十五条第一款、第二款""]",[],"[""支付结算帮助"",""情节严重"",""共同犯罪"",""主犯"",""从犯"",""累犯"",""自首"",""坦白"",""立功"",""认罪认罚""]",六名被告人均被判处有期徒刑并处罚金，违法所得予以没收，部分扣押款项发还或折抵罚金。,法院认定六名被告人明知他人利用信息网络实施犯罪，仍提供支付结算帮助，情节严重，构成帮助信息网络犯罪活动罪，并根据各自在共同犯罪中的作用、累犯、自首、坦白、立功、认罪认罚及退缴违法所得等情节分别量刑。,2023.0,1.0,1.0,刑事,1.0,1.0,34536408.67,34536408.67,45085313.98,llm_top_case_amount,0.0,0.0,17.357524678261992,1.0,17.357524678261992,17.62406714125084,Q4,1,内蒙古,西部,0,基层法院,帮助信息网络犯罪活动罪,其他/未分类,2023,3.0,17.357524678261992,17.357524678261992,17.62406714125084,OtherUnclassified,其他/未分类,West,西部,Basic,基层法院,内蒙古,CauseOther,其他案由,1,5802139.700000017,15.573737493627988,1
